Species,Location,Latitude,Longitude,Observation Date
Fox Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 12:04:00
White-crowned Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 12:04:00
Golden-crowned Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 12:04:00
Lincoln's Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 12:04:00
Brown Creeper,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 11:50:00
Wood Duck,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 11:45:00
Red-winged Blackbird,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 11:45:00
Lesser Goldfinch,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 11:27:00
Killdeer,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 09:15:00
Wilson's Snipe,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-22 09:15:00
Green-winged Teal,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 13:50:00
Horned Grebe,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 13:50:00
Steller's Jay,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 12:55:00
American Goldfinch,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 12:55:00
Red-breasted Nuthatch,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 12:37:00
American Tree Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 12:37:00
Swamp Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 11:57:00
California Gull,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 11:40:00
Chestnut-backed Chickadee,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 11:40:00
Eurasian Wigeon,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 10:28:00
Virginia Rail,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 10:28:00
Bushtit,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 10:28:00
Cackling Goose,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 09:30:00
Northern Pintail,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 09:30:00
Lesser Scaup,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 09:30:00
California Scrub-Jay,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 08:46:00
Orange-crowned Warbler,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-21 07:36:00
Common Goldeneye,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 13:54:00
Common Raven,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 13:10:00
Greater Scaup,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 11:41:00
American Bittern,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 09:13:00
Hermit Thrush,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 07:55:00
Purple Finch,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 07:55:00
Townsend's Warbler,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-20 07:55:00
Sharp-shinned Hawk,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-19 13:44:00
Varied Thrush,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-18 13:27:00
Wilson's Warbler,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-18 08:06:00
Barred Owl,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-17 15:00:00
Redhead,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-17 12:32:00
Dunlin,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-17 11:42:00
Merlin,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-17 11:42:00
Red-breasted Merganser,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-17 10:17:00
Hutton's Vireo,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-17 08:32:00
Western Grebe,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-15 14:37:00
Western Meadowlark,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-15 11:15:00
Savannah Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-15 09:57:00
Bonaparte's Gull,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-14 08:01:00
Red-necked Grebe,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-14 08:01:00
Iceland Gull,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-13 08:08:00
Ruddy Duck,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-12 13:21:00
White-throated Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-10 13:14:00
House Sparrow,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-10 10:02:00
Pileated Woodpecker,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-10 08:45:00
Common Yellowthroat,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-08 13:01:00
Brown-headed Cowbird,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-07 14:25:00
American Pipit,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-07 06:32:00
Northern Harrier,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-06 13:15:00
Barrow's Goldeneye,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-05 06:27:00
American Barn Owl,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-04 16:32:00
Eared Grebe,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-04 16:04:00
Common Loon,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-02 07:41:00
Surf Scoter,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-02 07:30:00
Band-tailed Pigeon,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-01 09:15:00
Least Sandpiper,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-11-01 07:23:00
Northern Shrike,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-29 12:43:00
Brewer's Blackbird,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-29 11:30:00
White-winged Scoter,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-29 07:23:00
Peregrine Falcon,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-28 08:50:00
Evening Grosbeak,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-28 07:58:00
Great Egret,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-26 11:17:00
Snow Goose,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-25 11:24:00
Red-breasted Sapsucker,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-10-24 08:14:00
Calypte anna,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Corthylio calendula,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Spatula clypeata,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Certhia americana,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Anas crecca,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Nannopterum auritum,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Corvus brachyrhynchos,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Bucephala albeola,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Haliaeetus leucocephalus,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Charadrius vociferus,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Branta canadensis,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Mareca americana,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Podilymbus podiceps,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Megaceryle alcyon,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Ardea herodias,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Melospiza lincolnii,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Fulica americana,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Spinus tristis,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Melospiza melodia,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Cyanocitta stelleri,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Poecile atricapillus,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Buteo jamaicensis,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Accipiter striatus,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Astur cooperii,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Lophodytes cucullatus,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Mergus merganser,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Mareca strepera,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Turdus migratorius,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Columba livia domestica,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Aix sponsa,"Seattle, WA, USA",47.6532985736,-122.2954773734,2024-12-20
Pipilo maculatus,"University of Washington, Seattle, WA, USA",47.6574270314,-122.2876361758,2024-12-20
Bombycilla cedrorum,"University of Washington, Seattle, WA, USA",47.6583113711,-122.2897048295,2024-12-20
Sturnus vulgaris,"37th Ave NE, Seattle, WA, US",47.661695832,-122.2886193813,2024-12-20
Fulica americana,"Seattle, WA, USA",47.6468467534,-122.2983771073,2024-12-15
Haliaeetus leucocephalus,"Husky Stadium, Seattle, WA, US",47.6495283431,-122.2993616667,2024-12-13
Calypte anna,"Union Bay Natural Area, Seattle, WA, US",47.6540116667,-122.2949,2024-12-10
Anas platyrhynchos,"University of Washington, Seattle, WA, US",47.6528583333,-122.299325,2024-12-12
Pandion haliaetus,"Conibear Shellhouse (CSH), Seattle, WA 98105, USA",47.6536729372,-122.2986000404,2023-04-18
Bucephala albeola,"University of Washington, Seattle, WA, US",47.6552216265,-122.2972351876,2024-12-08
Aythya valisineria,"Seattle, WA, USA",47.6497445876,-122.2900524764,2024-12-08
Mareca strepera,Seattle,47.6460952759,-122.2930679321,2024-12-08
Astur cooperii,"Union Bay Natural Area, Seattle, WA 98105, USA",47.6556923,-122.2931387,2024-12-06
Cygnus buccinator,"Union Bay Natural Area, Seattle, WA 98105, USA",47.6556923,-122.2931387,2024-12-06
Haliaeetus leucocephalus,"University of Washington, Seattle, WA, USA",47.6502808404,-122.2980510327,2024-12-06
Gallinago delicata,"Birch Island, Seattle, WA 98105, USA",47.6507058,-122.2974146,2024-12-06
Anser albifrons,"Union Bay Natural Area, Seattle, WA, US",47.6539633333,-122.294945,2024-11-20
Spizelloides arborea,"Union Bay Natural Area, Seattle, WA, US",47.6540133333,-122.2947166667,2024-11-20
Astur cooperii,"Union Bay, Seattle, WA, US",47.6535105651,-122.2954420102,2024-12-04
Mareca penelope,"Union Bay, Seattle, WA, US",47.6540444975,-122.2921476335,2024-12-04
Mareca strepera,"Seattle, WA, USA",47.6539161722,-122.297619693,2024-12-04
Catharus guttatus,"University of Washington, Seattle, WA, USA",47.6512653691,-122.2986898944,2024-12-03
Mareca americana,"Seattle, WA, USA",47.6513061084,-122.2919495314,2024-12-03
Mergus merganser,"JPW5+MW, Seattle, WA 98112, USA",47.6463342508,-122.2906546667,2024-11-30
Pipilo maculatus,"Recreation , Seattle, WA, US",47.6546133333,-122.30033,2024-11-30
Spatula clypeata,"Union Bay Natural Area, Seattle, WA, US",47.6543083333,-122.2953333333,2024-11-30
Bucephala albeola,"University of Washington, Seattle, WA, US",47.6569033333,-122.2968966667,2024-11-30
Setophaga coronata,"Union Bay Natural Area, Seattle, WA, US",47.6542783333,-122.2953116667,2024-11-30
Spinus tristis,"Wahkiakum Ln, Seattle, WA, US",47.65705,-122.292405,2024-11-27
Corthylio calendula,"Wahkiakum Ln, Seattle, WA, US",47.6569083333,-122.29262,2024-11-27
Setophaga coronata,"Wahkiakum Ln, Seattle, WA, US",47.6569083333,-122.29262,2024-11-27
Megaceryle alcyon,"Montlake, Seattle, WA, USA",47.646473078,-122.2951795314,2024-11-06
Junco hyemalis,"Center for Urban Horticulture, Seattle, WA, US",47.6577653692,-122.2886988135,2024-11-23
Corthylio calendula,"Union Bay Natural Area, Seattle, WA, US",47.6578409627,-122.2881592817,2024-11-23
Spinus pinus,"Union Bay Natural Area, Seattle, WA, US",47.657808516,-122.2882787025,2024-11-23
Melospiza melodia,"Union Bay Natural Area, Seattle, WA, US",47.65648751,-122.293778412,2024-11-23
Pipilo maculatus,"University of Washington, Seattle, WA, US",47.6565925223,-122.2939164309,2024-11-23
Corvus brachyrhynchos,"Union Bay Natural Area, Seattle, WA, US",47.6546843323,-122.2942859698,2024-11-23
Bucephala albeola,"Union Bay Natural Area, Seattle, WA, US",47.6552083333,-122.2944616667,2024-11-23
Spatula clypeata,"Union Bay Natural Area, Seattle, WA, US",47.6549666667,-122.294595,2024-11-23
Podilymbus podiceps,"Union Bay Natural Area, Seattle, WA, US",47.6539616667,-122.2949466667,2024-11-23
Cygnus buccinator,"Union Bay Natural Area, Seattle, WA, US",47.6539616667,-122.2949466667,2024-11-23
Lophodytes cucullatus,"Union Bay Natural Area, Seattle, WA, US",47.6539616667,-122.2949466667,2024-11-23
Anser albifrons,"Union Bay Natural Area, Seattle, WA, US",47.6539616667,-122.2949466667,2024-11-23
Mareca penelope,"Union Bay Natural Area, Seattle, WA, US",47.6539616667,-122.2949466667,2024-11-23
Melospiza lincolnii,"Union Bay Natural Area, Seattle, WA, US",47.6539616667,-122.2949466667,2024-11-23
Aythya collaris,"Union Bay Natural Area, Seattle, WA, US",47.654045,-122.293655,2024-11-23
Anas platyrhynchos,"Union Bay Natural Area, Seattle, WA, US",47.6545366667,-122.292525,2024-11-23
Aix sponsa,"Union Bay Natural Area, Seattle, WA, US",47.6546616667,-122.291195,2024-11-23
Astur cooperii,"Center for Urban Horticulture, Seattle, WA, US",47.6571,-122.2901166667,2024-11-23
Turdus migratorius,"Center for Urban Horticulture, Seattle, WA, US",47.6571,-122.2901166667,2024-11-23
Setophaga coronata auduboni,"Center for Urban Horticulture, Seattle, WA, US",47.657825,-122.289325,2024-11-23
Setophaga coronata,"Union Bay Natural Area, Seattle, WA, US",47.6582366667,-122.2881166667,2024-11-23
Ardea herodias,"Union Bay Boglands, Seattle, WA, US",47.657695,-122.287045,2024-11-23
Regulus satrapa,"Union Bay Natural Area, Seattle, WA, US",47.6568533333,-122.2875283333,2024-11-23
Haemorhous mexicanus,"Union Bay Natural Area, Seattle, WA, US",47.6577583333,-122.2876366667,2024-11-23
Psaltriparus minimus,"Center for Urban Horticulture, Seattle, WA, US",47.658245,-122.2885133333,2024-11-23
Megaceryle alcyon,"University of Washington, Seattle, WA, US",47.6546283333,-122.2973466667,2024-11-23
Mareca americana,"University of Washington, Seattle, WA, US",47.6544716667,-122.29747,2024-11-23
Lophodytes cucullatus,"Canal Rd NE, Seattle, WA, US",47.6540583333,-122.2977883333,2024-11-22
Certhia americana,"Seattle, WA, US",47.6568416667,-122.292725,2024-11-22
Psaltriparus minimus,"Union Bay Natural Area, Seattle, WA, US",47.6578072176,-122.2882053567,2024-11-15
Setophaga coronata auduboni,"Union Bay Natural Area, Seattle, WA, US",47.6578649013,-122.2881322943,2024-11-15
Aphelocoma californica,"University of Washington, Seattle, WA, USA",47.6590226134,-122.2914978956,2024-11-20
Melospiza lincolnii,"University of Washington, Seattle, WA, USA",47.6539080863,-122.2945635431,2024-11-20
Colaptes auratus,"University of Washington, Seattle, WA, USA",47.6544067485,-122.2932117098,2024-11-17
Aythya valisineria,"King County, US-WA, US",47.6526546396,-122.2923055019,2024-11-17
Anas crecca,"University of Washington, Seattle, WA, USA",47.6546500062,-122.2953903697,2024-11-17
Anser albifrons,"University of Washington, Seattle, WA, USA",47.6540247944,-122.2937427871,2024-11-17
Cygnus buccinator,"Seattle, WA, USA",47.6535768105,-122.2937049558,2024-11-17
Gallinago delicata,"Seattle, WA, USA",47.653398558,-122.2962851418,2024-11-17
Megaceryle alcyon,"Seattle, WA, USA",47.6534619707,-122.2953705085,2024-11-16
Nannopterum auritum,"Union Bay, Seattle, WA, US",47.64602,-122.2931833333,2024-11-19
Columba livia,"Union Bay Natural Area, Seattle, WA, US",47.6539716667,-122.2949133333,2024-11-18
Megaceryle alcyon,"University of Washington, Seattle, WA, USA",47.6542913047,-122.2953360327,2024-11-18
Mareca strepera,"Seattle, WA, USA",47.6538319329,-122.2934556743,2024-11-18
Aythya collaris,"Seattle, WA, USA",47.6538207634,-122.2934676476,2024-11-18
Aix sponsa,"Seattle, WA, USA",47.6548538376,-122.2903708878,2024-11-18
Colaptes auratus,"University of Washington, Seattle, WA, USA",47.6577700964,-122.2934537642,2024-11-18
Lophodytes cucullatus,"University of Washington, Seattle, WA, USA",47.6560814896,-122.296920113,2024-11-18
Ardea herodias,"University of Washington, Seattle, WA, USA",47.6575921581,-122.2966896775,2024-11-18
Setophaga coronata coronata,"Union Bay Natural Area, Seattle, WA, US",47.6580966667,-122.2880333333,2024-11-17
Zonotrichia atricapilla,"Center for Urban Horticulture, Seattle, WA, US",47.6577383333,-122.29155,2024-11-17
Spinus tristis,"University of Washington, Seattle, WA, US",47.6565583333,-122.2939,2024-11-17
Spatula clypeata,"Union Bay Natural Area, Seattle, WA, US",47.6550366667,-122.29438,2024-11-17
Megaceryle alcyon,"Union Bay Natural Area, Seattle, WA, US",47.6542033333,-122.29525,2024-11-17
Cyanocitta stelleri,"Union Bay Natural Area, Seattle, WA, US",47.6581416667,-122.28807,2024-11-17
Corthylio calendula,"Center for Urban Horticulture, Seattle, WA, US",47.6579783333,-122.2884133333,2024-11-17
Aix sponsa,"Union Bay Natural Area, Seattle, WA, US",47.65685,-122.28762,2024-11-17
Lophodytes cucullatus,"Union Bay Natural Area, Seattle, WA, US",47.6568333333,-122.2875883333,2024-11-17
Mareca strepera,"Union Bay Natural Area, Seattle, WA, US",47.65683,-122.2875966667,2024-11-17
Spinus pinus,"Center for Urban Horticulture, Seattle, WA, US",47.658025,-122.2889116667,2024-11-17
Pipilo maculatus,"Union Bay Natural Area, Seattle, WA, US",47.65398,-122.2933116667,2024-11-17
Ardea herodias,"Union Bay Natural Area, Seattle, WA, US",47.6539366667,-122.293345,2024-11-17
Haliaeetus leucocephalus,"Union Bay Natural Area, Seattle, WA, US",47.6547133333,-122.291245,2024-11-17
Mareca americana,"Union Bay Natural Area, Seattle, WA, US",47.6540200042,-122.2933461237,2024-11-17
Melospiza melodia,"Union Bay Natural Area, Seattle, WA, US",47.6547866667,-122.2943583333,2024-11-17
Melospiza melodia,"Union Bay Natural Area, Seattle, WA, US",47.6562570365,-122.2919467654,2024-11-16
Larus delawarensis,"Union Bay, Seattle, WA, US",47.6548411212,-122.2902722481,2024-11-16
Mareca strepera,"Union Bay, Seattle, WA, US",47.653968894,-122.2921834769,2024-11-16
Haliaeetus leucocephalus,"Union Bay Natural Area, Seattle, WA, US",47.6551301559,-122.2908570774,2024-11-16
Mareca americana,"Union Bay Natural Area, Seattle, WA, US",47.6541429383,-122.2915586011,2024-11-16
Fulica americana,"Union Bay, Seattle, WA, US",47.6538664338,-122.2929068454,2024-11-16
Lophodytes cucullatus,"Union Bay, Seattle, WA, US",47.6535400209,-122.2944354817,2024-11-16
Branta hutchinsii,"Union Bay Natural Area, Seattle, WA, US",47.6538596895,-122.2935723811,2024-11-16
Anser albifrons,"Union Bay Natural Area, Seattle, WA, US",47.6549351861,-122.2931072337,2024-11-16
Spatula clypeata,"Union Bay Natural Area, Seattle, WA, US",47.6551596955,-122.2930330237,2024-11-16
Cardellina pusilla,"University of Washington, Seattle, WA, US",47.657183448,-122.2925899445,2024-11-16
Spizelloides arborea,"University of Washington, Seattle, WA, USA",47.6542068215,-122.2952652528,2024-11-15
Spatula clypeata,"University of Washington, Seattle, WA, USA",47.6547055556,-122.2928222222,2024-10-27
Ardea herodias,"University of Washington, Seattle, WA, US",47.6484666667,-122.299675,2024-11-12
Nannopterum auritum,"King, Washington, United States",47.6557733333,-122.2971383333,2024-11-10
Anas platyrhynchos,"King, Washington, United States",47.6557733333,-122.2971383333,2024-11-10
Lophodytes cucullatus,"King, Washington, United States",47.6560283333,-122.2970866667,2024-11-10
Ardea herodias,Seattle,47.649810791,-122.2968902588,2024-11-08
Mareca strepera,Seattle,47.6532592773,-122.2986907959,2024-11-08
Melospiza lincolnii,"Union Bay Natural Area, Seattle, WA, US",47.65746875,-122.2874517549,2024-11-06
Certhia americana,"Union Bay Natural Area, Seattle, WA, US",47.6578166667,-122.287895,2024-10-12
Dryobates villosus,"Union Bay Natural Area, Seattle, WA, US",47.6578416667,-122.2879116667,2024-10-12
Ardea herodias,"Union Bay Natural Area, Seattle, WA, US",47.6547283333,-122.29052,2024-10-12
Mareca americana,"Lake Washington, Seattle, WA, US",47.6547283333,-122.290505,2024-10-12
Haliaeetus leucocephalus,"Union Bay Natural Area, Seattle, WA, US",47.654745,-122.29052,2024-10-12
Spatula clypeata,"Union Bay Natural Area, Seattle, WA, US",47.65475,-122.2928783333,2024-10-12
Megaceryle alcyon,"Union Bay Natural Area, Seattle, WA, US",47.6547583333,-122.29287,2024-10-12
Anas platyrhynchos,"Union Bay Natural Area, Seattle, WA, US",47.6547466667,-122.2928616667,2024-10-12
Butorides virescens,"Union Bay Natural Area, Seattle, WA, US",47.65475,-122.29287,2024-10-12
Astur cooperii,"University of Washington, Seattle, WA, US",47.657105,-122.29695,2024-10-12
Spizelloides arborea,"Union Bay Natural Area, Seattle, WA, USA",47.6540613889,-122.2932916667,2024-11-05
Mareca strepera,"Union Bay Natural Area, Seattle, WA, US",47.65475,-122.2905416667,2024-11-03
Aix sponsa,"Union Bay Natural Area, Seattle, WA, US",47.654955,-122.2906283333,2024-11-03
Fulica americana,"University of Washington, Seattle, WA, US",47.6557883333,-122.2970666667,2024-11-03
Nannopterum auritum,"Union Bay Natural Area, Seattle, WA, US",47.6540116667,-122.29428,2024-11-03
Lophodytes cucullatus,"Union Bay Natural Area, Seattle, WA, US",47.655096361,-122.2930212808,2024-11-03
