Species,Location,Latitude,Longitude,Observation Date
Orange-crowned Warbler,"Broadview, Seattle, WA, USA",47.7126167156,-122.3793848843,2024-06-05
Song Sparrow,"Broadview, Seattle, WA, USA",47.7124922635,-122.3789620789,2024-06-05
Mallard,"Carkeek Park, Seattle, WA, US",47.7120333333,-122.3790133333,2024-06-04
Dark-eyed Junco,"Carkeek Park, Seattle, WA, US",47.71263,-122.3788383333,2024-06-02
Mallard,"North Beach-Blue Ridge, Seattle, WA, US",47.7113,-122.38028,2024-06-02
Killdeer,"North Beach-Blue Ridge, Seattle, WA, US",47.71143,-122.3797916667,2024-06-02
Pandion haliaetus,"North Beach-Blue Ridge, Seattle, WA, US",47.71173,-122.3805083333,2024-06-02
Song Sparrow,"Carkeek Park, Seattle, WA, US",47.7125133333,-122.378945,2024-06-02
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083781804,-122.3769760804,2024-06-02
Brant,"Carkeek Park, Seattle, WA, US",47.7109283966,-122.3795793517,2024-06-01
American Robin,"Carkeek Park, Seattle, WA, US",47.7111966667,-122.3787166667,2024-06-01
Song Sparrow,"Bremerton, WA, US",47.7116683357,-122.3773991297,2024-06-01
American Robin,"Carkeek Park, Seattle, WA, US",47.71112,-122.3790366667,2024-05-29
Steller's Jay,"Crown Hill, Seattle, WA, USA",47.7050700459,-122.3716001251,2024-05-31
Varied Thrush,"Carkeek Park, Seattle, WA, US",47.711955,-122.378905,2024-01-14
Mallard,"Carkeek Park, Seattle, WA, US",47.7117916667,-122.3779966667,2024-05-25
Golden-crowned Kinglet,"Seattle, WA 98177, USA",47.7117835811,-122.3800070956,2024-05-25
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081657527,-122.3777778294,2024-05-19
Dryobates villosus,"Broadview, Seattle, WA, USA",47.7094721078,-122.3733785488,2024-05-18
Dark-eyed Junco,"Carkeek Park, Seattle, WA, US",47.7117466667,-122.3693,2024-05-14
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7065505332,-122.378344291,2024-05-12
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7078637618,-122.3786618972,2024-05-12
Song Sparrow,"Broadview, Seattle, WA, USA",47.7114340641,-122.3768305353,2024-05-10
American Robin,"Broadview, Seattle, WA, USA",47.7110627711,-122.3782708816,2024-05-10
American Crow,"Broadview, Seattle, WA, USA",47.7116727822,-122.3784143798,2024-05-10
Black Scoter,"Seattle, WA, USA",47.7131015398,-122.3824776389,2024-05-10
Bald Eagle,"Seattle, WA, USA",47.7109544843,-122.3807479016,2024-05-10
Mallard,"Broadview, Seattle, WA, USA",47.712112122,-122.3788799846,2024-05-10
Dark-eyed Junco,"Broadview, Seattle, WA, USA",47.7105826642,-122.3708101906,2024-05-10
Black-capped Chickadee,"Broadview, Seattle, WA, USA",47.7105203987,-122.3702189612,2024-05-10
Glaucous-winged Gull,"Seattle, WA, USA",47.710816575,-122.3807703801,2024-05-09
Red-tailed Hawk,"Broadview, Seattle, WA, USA",47.7108543331,-122.3796904516,2024-05-09
Great Blue Heron,"Seattle, WA, USA",47.7090559495,-122.3834319383,2024-05-09
California Gull,"Seattle, WA, USA",47.7108463259,-122.3828472586,2024-05-09
Northern Flicker,"North Beach/Blue Ridge, Seattle, WA, USA",47.7043417878,-122.3757266011,2024-05-05
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.70738338,-122.3767683775,2024-05-05
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7084006672,-122.3766550757,2024-05-05
Bald Eagle,"North Beach/Blue Ridge, Seattle, WA, USA",47.7069070813,-122.3718538964,2024-05-05
Calidris minutilla,"North Beach-Blue Ridge, Seattle, WA, US",47.7119265078,-122.3800090236,2024-05-02
Spotted Towhee,"Broadview, Seattle, WA, USA",47.7119659998,-122.376105443,2024-05-03
House Finch,"Broadview, Seattle, WA, USA",47.7118056166,-122.3736778339,2024-05-03
Song Sparrow,"Broadview, Seattle, WA, USA",47.711027313,-122.3729101276,2024-05-03
Common Raven,"Broadview, Seattle, WA, USA",47.71152515,-122.3732893,2024-05-03
American Robin,"North Beach/Blue Ridge, Seattle, WA, USA",47.7076132034,-122.3702364508,2024-04-30
Astur cooperii,"13th Ave NW, Seattle, WA, US",47.706295,-122.3730866667,2024-04-27
Setophaga nigrescens,"Broadview, Seattle, WA, USA",47.7102239687,-122.369624694,2024-04-28
Red-breasted Sapsucker,"Broadview, Seattle, WA, USA",47.709575593,-122.3664428703,2024-04-28
Empidonax difficilis,"Broadview, Seattle, WA, USA",47.7094889612,-122.3668291084,2024-04-28
Bushtit,"Broadview, Seattle, WA, USA",47.7102108888,-122.3682453148,2024-04-28
American Robin,"Broadview, Seattle, WA, USA",47.7112215708,-122.3739101402,2024-04-28
American Crow,"Seattle, WA, USA",47.707425427,-122.3822786323,2024-04-28
Rock Pigeon,"Seattle, WA, USA",47.7092447376,-122.3813774101,2024-04-28
Common Goldeneye,"Seattle, WA, USA",47.7093024924,-122.38635559,2024-04-28
Black Scoter,"Seattle, WA, USA",47.7109852512,-122.3861912557,2024-04-28
Pandion haliaetus,"Seattle, WA, USA",47.7077076679,-122.3851448305,2024-04-28
Zonotrichia leucophrys,"Seattle, WA, USA",47.7112018243,-122.3800593622,2024-04-28
Red-breasted Merganser,"Seattle, WA, USA",47.711393718,-122.3836098503,2024-04-28
Orange-crowned Warbler,"Broadview, Seattle, WA, USA",47.7101028815,-122.3670192572,2024-04-28
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7063890745,-122.3781036384,2024-04-28
Bewick's Wren,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083871087,-122.3769885579,2024-04-28
Northern Flicker,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082248874,-122.3764208863,2024-04-28
Song Sparrow,"Broadview, Seattle, WA, USA",47.7115088737,-122.3751956822,2024-04-27
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7115088737,-122.3751956822,2024-04-27
Mallard,"Broadview, Seattle, WA, USA",47.7115088737,-122.3751956822,2024-04-27
American Crow,"Broadview, Seattle, WA, USA",47.7115088737,-122.3751956822,2024-04-27
Common Goldeneye,"Broadview, Seattle, WA, USA",47.7115088737,-122.3751956822,2024-04-27
Pine Siskin,"North Beach/Blue Ridge, Seattle, WA, USA",47.7071030334,-122.3733901778,2024-04-27
American Robin,"North Beach/Blue Ridge, Seattle, WA, USA",47.7078877962,-122.3737200144,2024-04-27
Spotted Towhee,"Crown Hill, Seattle, WA, USA",47.7048142882,-122.3713303746,2024-04-27
Spotted Towhee,"Broadview, Seattle, WA, USA",47.7113265556,-122.3715207255,2024-04-26
Common Raven,"Broadview, Seattle, WA, USA",47.7110841933,-122.3720920687,2024-04-26
Common Goldeneye,"Seattle, WA, USA",47.7132210047,-122.379435957,2024-04-26
Great Blue Heron,"Seattle, WA, USA",47.7126254495,-122.3798543816,2024-04-26
Black Scoter,"Seattle, WA, USA",47.7137020653,-122.381334961,2024-04-26
Bufflehead,"Seattle, WA, USA",47.7129765766,-122.3803441173,2024-04-26
American Crow,"Broadview, Seattle, WA, USA",47.7120821494,-122.3789692401,2024-04-26
Mallard,"Broadview, Seattle, WA, USA",47.7120676366,-122.3782129024,2024-04-26
Yellow-rumped Warbler,"Broadview, Seattle, WA, USA",47.7117354138,-122.3777390862,2024-04-26
American Robin,"Broadview, Seattle, WA, USA",47.7117060769,-122.3774595142,2024-04-26
Pacific Wren,"Broadview, Seattle, WA, USA",47.7107468594,-122.3731161639,2024-04-26
Empidonax difficilis,"Broadview, Seattle, WA, USA",47.7118540194,-122.370488957,2024-04-26
Song Sparrow,"Broadview, Seattle, WA, USA",47.7120083253,-122.3703079079,2024-04-26
Cardellina pusilla,"Broadview, Seattle, WA, USA",47.7126073,-122.3719564,2024-04-26
Mallard,"Broadview, Seattle, WA, USA",47.7096327669,-122.376647891,2024-04-22
American Robin,"Broadview, Seattle, WA, USA",47.7095778958,-122.376583518,2024-04-22
American Crow,"Broadview, Seattle, WA, USA",47.711707395,-122.3785243175,2024-04-22
Golden-crowned Kinglet,"Broadview, Seattle, WA, USA",47.7092464436,-122.370076336,2024-04-20
Iceland Gull,"Seattle, WA, USA",47.7119575563,-122.3803504228,2024-04-20
Common Goldeneye,"Seattle, WA, USA",47.7119575563,-122.3803504228,2024-04-20
Bufflehead,"Seattle, WA, USA",47.7119575563,-122.3803504228,2024-04-20
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.707385159,-122.3767150937,2024-04-21
Northern Flicker,"North Beach/Blue Ridge, Seattle, WA, USA",47.7066001827,-122.3794830204,2024-04-21
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081090914,-122.378031909,2024-04-21
Bald Eagle,"Broadview, Seattle, WA, USA",47.7089157529,-122.3773709794,2024-04-21
Dark-eyed Junco,"North Beach/Blue Ridge, Seattle, WA, USA",47.7057757031,-122.3715584677,2024-04-21
Anna's Hummingbird,"North Beach/Blue Ridge, Seattle, WA, USA",47.7056813518,-122.3715956356,2024-04-21
Song Sparrow,"Carkeek Park, Seattle, WA, US",47.7125366667,-122.378905,2024-04-19
American Crow,"Seattle, WA, USA",47.710633991,-122.3811133028,2024-04-16
Corthylio calendula,"Broadview, Seattle, WA, USA",47.7116760714,-122.3777641802,2024-04-19
Red-tailed Hawk,"Carkeek Park, Seattle, WA, US",47.71325,-122.3783416667,2024-04-19
American Crow,"Broadview, Seattle, WA, USA",47.7121966332,-122.378914862,2024-04-19
Zonotrichia leucophrys,"Broadview, Seattle, WA, USA",47.7128739799,-122.3788439472,2024-04-19
Bald Eagle,"Broadview, Seattle, WA, USA",47.71280901,-122.3790639093,2024-04-19
Common Goldeneye,"Seattle, WA, USA",47.7133466827,-122.3808102924,2024-04-19
Mareca americana,"Seattle, WA, USA",47.7106925874,-122.3814326134,2024-04-19
Chestnut-backed Chickadee,"Broadview, Seattle, WA, USA",47.7114144984,-122.3781138989,2024-04-19
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7116336072,-122.3779433946,2024-04-19
Black-capped Chickadee,"Broadview, Seattle, WA, USA",47.7112314835,-122.3730996537,2024-04-19
Dark-eyed Junco,"Broadview, Seattle, WA, USA",47.7119705321,-122.3704268219,2024-04-19
Mallard,"Broadview, Seattle, WA, USA",47.712108595,-122.3702350545,2024-04-19
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7116137086,-122.3782995343,2024-02-20
Pine Siskin,"Broadview, Seattle, WA, USA",47.7144685972,-122.3758394295,2024-04-14
American Robin,"Broadview, Seattle, WA, USA",47.7145032494,-122.3758287007,2024-04-14
Dark-eyed Junco,"Broadview, Seattle, WA, USA",47.7144815935,-122.3758287007,2024-04-14
Anna's Hummingbird,"Crown Hill, Seattle, WA, USA",47.7049326634,-122.3710797705,2024-04-14
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7056138862,-122.3773081053,2024-04-14
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7070696599,-122.3784655074,2024-04-14
Belted Kingfisher,"Seattle, WA 98177, USA",47.7117851603,-122.3798974603,2024-01-04
Northern Flicker,"North Beach/Blue Ridge, Seattle, WA, USA",47.7069334406,-122.3744427184,2024-04-13
Anna's Hummingbird,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083084658,-122.3746780449,2024-04-13
American Robin,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082923087,-122.3733801179,2024-04-13
House Finch,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082705634,-122.373381206,2024-04-13
Steller's Jay,"Crown Hill, Seattle, WA, USA",47.704708515,-122.371554957,2024-04-13
Anna's Hummingbird,"Broadview, Seattle, WA, USA",47.7111376353,-122.372769742,2024-04-12
Common Raven,"Broadview, Seattle, WA, USA",47.7117093014,-122.3755073105,2024-04-12
Common Goldeneye,"Seattle, WA, USA",47.7112017742,-122.3806374978,2024-04-12
Corthylio calendula,"Broadview, Seattle, WA, USA",47.7117890808,-122.3783097475,2024-04-12
Mallard,"Broadview, Seattle, WA, USA",47.7117186955,-122.3779223493,2024-04-12
Song Sparrow,"Broadview, Seattle, WA, USA",47.7112789249,-122.3770087212,2024-04-12
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7114805556,-122.374975,2024-04-11
Golden-crowned Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7070276101,-122.3721786509,2024-04-11
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7059476179,-122.3739785121,2024-04-11
Glaucous-winged Gull,"Northwest Seattle, Seattle, WA, USA",47.7155552235,-122.376971981,2024-04-10
Common Goldeneye,"Northwest Seattle, Seattle, WA, USA",47.715652673,-122.3769880742,2024-04-10
Red-breasted Merganser,"Seattle, WA, USA",47.715680803,-122.3774655074,2024-04-10
Great Blue Heron,"Seattle, WA, USA",47.7158669957,-122.3770353217,2024-04-10
Black Scoter,"Seattle, WA, USA",47.7163722843,-122.3798270494,2024-04-10
Bufflehead,"Seattle, WA, USA",47.7165058232,-122.3779978247,2024-04-10
Red-throated Loon,"Seattle, WA, USA",47.7113111111,-122.3804944444,2023-01-05
Bald Eagle,"Broadview, Seattle, WA, USA",47.7205337638,-122.3757354765,2024-04-10
American Crow,"Broadview, Seattle, WA, USA",47.7206329911,-122.3761551747,2024-04-10
Corvus,"Broadview, Seattle, WA, USA",47.7125438468,-122.3792962431,2024-04-07
Mallard,"Broadview, Seattle, WA, USA",47.7117240012,-122.3791331838,2024-04-07
Dark-eyed Junco,"Broadview, Seattle, WA, USA",47.7116951251,-122.3790795397,2024-04-07
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7117528773,-122.3790688108,2024-04-07
Anna's Hummingbird,"North Beach/Blue Ridge, Seattle, WA, USA",47.7069277887,-122.372349356,2024-04-07
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7073140402,-122.3733310445,2024-04-07
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7084134496,-122.3769117935,2024-04-07
Dark-eyed Junco,"North Beach/Blue Ridge, Seattle, WA, USA",47.7062528426,-122.3739147263,2024-04-06
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7072973408,-122.3733037619,2024-04-05
American Robin,"North Beach/Blue Ridge, Seattle, WA, USA",47.70564199,-122.3708361296,2024-04-05
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7054071675,-122.3742265391,2024-04-05
Anna's Hummingbird,"Broadview, Seattle, WA, USA",47.7121406301,-122.3703852582,2024-04-05
Pacific Wren,"Carkeek Park, Seattle, WA, US",47.7117927727,-122.3685583693,2024-04-02
Red-breasted Nuthatch,"Carkeek Park, Seattle, WA, US",47.7121049708,-122.3697663211,2024-03-29
Mallard,"Broadview, Seattle, WA, USA",47.711617,-122.374651,2024-03-29
Song Sparrow,"Broadview, Seattle, WA, USA",47.7110927913,-122.3776944448,2024-03-29
Spotted Towhee,"Broadview, Seattle, WA, USA",47.7112358358,-122.378469347,2024-03-29
American Crow,"Broadview, Seattle, WA, USA",47.711513027,-122.3779061722,2024-03-29
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7118527331,-122.3783301212,2024-03-29
Common Goldeneye,"Seattle, WA, USA",47.7104683899,-122.3834707028,2024-03-29
Mareca penelope,"Seattle, WA, USA",47.7112697139,-122.3813707847,2024-03-29
Bufflehead,"Seattle, WA, USA",47.711045922,-122.3827655334,2024-03-29
Dark-eyed Junco,"Broadview, Seattle, WA, USA",47.7112459217,-122.3736629176,2024-03-29
Chestnut-backed Chickadee,"Broadview, Seattle, WA, USA",47.7122890689,-122.3699319439,2024-03-29
Anna's Hummingbird,"Broadview, Seattle, WA, USA",47.7120905475,-122.3699936557,2024-03-29
Vireo huttoni,"Broadview, Seattle, WA, USA",47.7120089,-122.37053816,2024-03-29
Song Sparrow,"North Beach/Blue Ridge, Seattle, WA, USA",47.7058959993,-122.3777150819,2024-03-24
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7079749981,-122.3781878341,2024-03-24
Anna's Hummingbird,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083824514,-122.3769787621,2024-03-24
Anna's Hummingbird,"North Beach/Blue Ridge, Seattle, WA, USA",47.707581472,-122.3740176985,2024-03-23
Belted Kingfisher,"Broadview, Seattle, WA, USA",47.7117806802,-122.3780557221,2024-03-22
Great Blue Heron,"Broadview, Seattle, WA, USA",47.7116330766,-122.3778971018,2024-03-22
Song Sparrow,"Broadview, Seattle, WA, USA",47.7114841509,-122.3785391736,2024-03-22
Glaucous-winged Gull,"Seattle, WA, USA",47.7117636784,-122.3811523727,2024-03-22
Common Goldeneye,"Seattle, WA, USA",47.7111211824,-122.3829923681,2024-03-22
Mareca americana,"Seattle, WA, USA",47.7111249291,-122.3812113813,2024-03-22
Mareca penelope,"Seattle, WA, USA",47.7113090158,-122.3816137127,2024-03-22
Bufflehead,"Seattle, WA, USA",47.711733223,-122.3833334944,2024-03-22
Mallard,"Broadview, Seattle, WA, USA",47.7120019915,-122.3774689948,2024-03-22
Golden-crowned Kinglet,"Broadview, Seattle, WA, USA",47.7115713479,-122.3779214961,2024-03-22
Brown Creeper,"Broadview, Seattle, WA, USA",47.7116868523,-122.3776869633,2024-03-22
Dark-eyed Junco,"Broadview, Seattle, WA, USA",47.7114286804,-122.3746858929,2024-03-22
Varied Thrush,"Broadview, Seattle, WA, USA",47.7116272576,-122.3700196698,2024-03-22
Northern Flicker,"Broadview, Seattle, WA, USA",47.7118455737,-122.3703088607,2024-03-22
Northern Flicker,"North Beach/Blue Ridge, Seattle, WA, USA",47.7078845064,-122.3701026374,2024-03-19
Steller's Jay,"North Beach/Blue Ridge, Seattle, WA, USA",47.7047908812,-122.3774050949,2024-03-17
House Finch,"North Beach/Blue Ridge, Seattle, WA, USA",47.705223878,-122.3777198485,2024-03-17
Spotted Towhee,"North Beach/Blue Ridge, Seattle, WA, USA",47.7052634764,-122.3775801119,2024-03-17
Northern Flicker,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075763296,-122.3740584005,2024-03-17
Anna's Hummingbird,"North Beach/Blue Ridge, Seattle, WA, USA",47.7056222633,-122.3713252295,2024-03-17
Song Sparrow,"Broadview, Seattle, WA, USA",47.7110270606,-122.372752597,2024-03-15
American Robin,"Broadview, Seattle, WA, USA",47.7120296579,-122.3703464117,2024-03-15
Pacific Wren,"Broadview, Seattle, WA, USA",47.71190265,-122.37073001,2024-03-15
Song Sparrow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.708341609,-122.3777517052,2024-03-10
Spotted Towhee,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7082473044,-122.3772454382,2024-03-10
Brown Creeper,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7082269283,-122.377226465,2024-03-10
Varied Thrush,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7079673609,-122.3708400077,2024-03-10
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7079817852,-122.3708962122,2024-03-10
Varied Thrush,"Broadview, Seattle, WA, USA",47.7100744528,-122.3685383052,2023-12-25
Chestnut-backed Chickadee,"Washington, US",47.7109867809,-122.3745537137,2024-02-12
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7064367319,-122.3721986965,2024-03-09
Parkesia noveboracensis,"Carkeek Park, Seattle, WA, US",47.7106125116,-122.3784596107,2024-01-02
Mallard,"Broadview, Seattle, WA, USA",47.7116073733,-122.3801995688,2024-03-08
American Crow,"Seattle, WA, USA",47.7111003249,-122.381836168,2024-03-08
Mareca americana,"Seattle, WA, USA",47.7107410822,-122.3815909684,2024-03-08
Glaucous-winged Gull,"Seattle, WA, USA",47.7103223696,-122.380972045,2024-03-08
Bufflehead,"Seattle, WA, USA",47.7099469693,-122.3872772515,2024-03-08
Corvus,"Broadview, Seattle, WA, USA",47.711964687,-122.3705395307,2024-03-08
Bufflehead,"Broadview, Seattle, WA, US",47.7128971448,-122.3800154766,2024-03-05
Common Merganser,"Broadview, Seattle, WA, USA",47.7143124278,-122.3779203466,2024-03-03
Varied Thrush,"Broadview, Seattle, WA, USA",47.7116472222,-122.3792916667,2024-03-03
Song Sparrow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7041550084,-122.3776357106,2024-03-03
Northern Flicker,"North Beach/ Blue Ridge, Seattle, WA, USA",47.704491616,-122.3777598407,2024-03-03
Anna's Hummingbird,"North Beach/ Blue Ridge, Seattle, WA, USA",47.708327509,-122.3761771085,2024-03-03
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7079876512,-122.3761216444,2024-03-03
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7075645874,-122.3702348538,2024-03-02
Dark-eyed Junco,"Crown Hill, Seattle, WA, USA",47.7047609369,-122.3713208749,2024-03-02
Spotted Towhee,"Broadview, Seattle, WA, USA",47.71256569,-122.3785910257,2024-03-01
American Robin,"Broadview, Seattle, WA, USA",47.7125234429,-122.3780403819,2024-03-01
Mareca americana,"Broadview, Seattle, WA, USA",47.7117503123,-122.3800323388,2024-03-01
Song Sparrow,"Broadview, Seattle, WA, USA",47.7124884988,-122.3789282451,2024-03-01
Belted Kingfisher,"Broadview, Seattle, WA, USA",47.7117446342,-122.378904284,2024-03-01
Mallard,"Broadview, Seattle, WA, USA",47.7117824074,-122.3761453475,2024-03-01
Common Goldeneye,"North Beach-Blue Ridge, Seattle, WA, US",47.7112916667,-122.3806083333,2024-02-24
Anna's Hummingbird,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7083933209,-122.3768797436,2024-02-25
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7081171823,-122.3757173692,2024-02-25
Dark-eyed Junco,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7082879572,-122.3734503573,2024-02-25
Bufflehead,"Carkeek Park Beach, 1400 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.7117843,-122.3800071,2024-02-23
Parkesia noveboracensis,"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.7119286805,-122.3740472292,2024-02-23
Pileated Woodpecker,"Carkeek Park, 950 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.7112959041,-122.369815203,2024-02-23
Common Raven,"Broadview, Seattle, WA, USA",47.7117498362,-122.3702324814,2024-02-23
Nannopterum auritum,"North Beach-Blue Ridge, Seattle, WA, US",47.712056658,-122.3805116667,2024-01-15
Song Sparrow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.707493077,-122.3742818,2024-02-18
Anna's Hummingbird,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7076346838,-122.3752884993,2024-02-18
Spotted Towhee,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7081391697,-122.3775013722,2024-02-18
Black-capped Chickadee,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7075814952,-122.3740276605,2024-02-18
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7078702189,-122.3738742869,2024-02-18
Corthylio calendula,"Carkeek Park, Seattle, WA, US",47.7104133333,-122.3748466667,2024-02-16
House Finch,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7078627291,-122.3701575096,2024-02-13
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.707888434,-122.3701707987,2024-02-13
Corthylio calendula,"Broadview, Seattle, WA, USA",47.7118866323,-122.3792152606,2024-02-11
Common Goldeneye,"Seattle, WA, USA",47.7136820961,-122.3796787618,2024-02-11
Bufflehead,"Seattle, WA, USA",47.713142433,-122.3799438129,2024-02-11
Song Sparrow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7068035194,-122.3768300812,2024-02-11
Bald Eagle,"Broadview, Seattle, WA, USA",47.7136673218,-122.3782641482,2023-12-23
Great Blue Heron,"Broadview, Seattle, WA, US",47.7146133333,-122.3785866667,2024-02-07
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7082247521,-122.369812443,2024-02-06
Song Sparrow,"Broadview, Seattle, WA, USA",47.7108590886,-122.3787092417,2024-02-04
Dark-eyed Junco,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7067457673,-122.371619378,2024-02-04
Northern Flicker,"North Beach/ Blue Ridge, Seattle, WA, USA",47.706547225,-122.3723944358,2024-02-04
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7077601262,-122.3745322768,2024-02-04
Anna's Hummingbird,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7082238328,-122.3763264426,2024-02-04
Pileated Woodpecker,"Carkeek Park, Seattle, WA, US",47.7146116667,-122.3765116667,2024-01-06
Glaucous-winged Gull,"North Beach-Blue Ridge, Seattle, WA, US",47.710955,-122.38115,2024-02-03
House Finch,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7068553541,-122.3742137864,2024-02-03
Bewick's Wren,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7069369665,-122.3742399972,2024-02-03
Golden-crowned Sparrow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7073520015,-122.3734389402,2024-02-03
Northern Flicker,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7078643019,-122.3737075358,2024-02-03
Steller's Jay,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7062413565,-122.3721926514,2024-02-03
Song Sparrow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.705545059,-122.37161558,2024-02-03
Pacific Wren,"Carkeek Park, Seattle, WA, USA",47.711263422,-122.3752279005,2024-01-29
Brown Creeper,"Carkeek Park, Seattle, WA, US",47.7112333333,-122.376475,2024-01-28
Golden-crowned Kinglet,"Carkeek Park, Seattle, WA, US",47.7112716667,-122.3765166667,2024-01-28
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7064190437,-122.3791726781,2024-01-28
Northern Flicker,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7081242376,-122.3772043141,2024-01-28
Spotted Towhee,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7083960858,-122.3766656811,2024-01-28
Anna's Hummingbird,"North Beach/ Blue Ridge, Seattle, WA, USA",47.708404844,-122.3766144214,2024-01-28
Parkesia noveboracensis,"Broadview, Seattle, WA, USA",47.71151,-122.37751,2024-01-20
Brown Creeper,"Carkeek Park, Seattle, WA, USA",47.7120286403,-122.3751527858,2024-01-26
Corthylio calendula,"Carkeek Park, 1400 NW Carkeek Park Rd, Seattle, WA 98177, USA",47.7121596945,-122.3771746726,2024-01-26
American Robin,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7074337233,-122.370136042,2024-01-23
American Crow,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7071519308,-122.3776133703,2024-01-20
Black-capped Chickadee,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7070507118,-122.3784882959,2024-01-20
Northern Flicker,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7082699569,-122.3768749032,2024-01-20
Steller's Jay,"North Beach/ Blue Ridge, Seattle, WA, USA",47.7070251366,-122.3722052405,2024-01-20
Pileated Woodpecker,"Broadview, Seattle, WA, USA",47.7121749853,-122.3749196157,2024-01-16
Red-breasted Sapsucker,"Broadview, Seattle, WA, USA",47.7121318971,-122.3748324439,2024-01-16
Barrow's Goldeneye,"Seattle, WA, USA",47.713842559,-122.3806108514,2024-01-14
Red-throated Loon,"Seattle, WA, USA",47.7126104995,-122.3859752694,2024-01-14
Common Goldeneye,"Seattle, WA, USA",47.7113653759,-122.382531313,2024-01-14
Black Scoter,"Seattle, WA, USA",47.7136934712,-122.3829439247,2024-01-14
