Species,Location,Latitude,Longitude,Observation Date
Accipiter striatus,"King County, WA, USA",47.5592182409,-122.0602798462,2024-02-04
Calypte anna,"King County, WA, USA",47.5592182409,-122.0602798462,2024-02-04
Junco hyemalis,"King County, WA, USA",47.5592182409,-122.0602798462,2024-02-04
Larus californicus,"Sunset Beach, Washington 98027, USA",47.5584279,-122.0658467,2023-11-02
Calcarius lapponicus,"King County, WA, USA",47.5588859635,-122.065370457,2023-11-01
Larus glaucescens,"King County, WA, USA",47.5615329727,-122.0575411629,2024-01-28
Anas crecca,"King County, WA, USA",47.5630857307,-122.054318425,2024-01-28
Mareca americana,"King County, WA, USA",47.5628432585,-122.0550710122,2024-01-28
Haliaeetus leucocephalus,"King County, WA, USA",47.5604724249,-122.0500241176,2024-01-28
Zonotrichia leucophrys,"King County, WA, USA",47.5609256052,-122.0613051937,2024-01-28
Cinclus mexicanus,"King County, WA, USA",47.5650633286,-122.0556983577,2024-01-28
Larus brachyrhynchus,"King County, WA, USA",47.5609256052,-122.0606185482,2024-01-28
Charadrius vociferus,"North Issaquah, Issaquah, WA, USA",47.5576820381,-122.0475722836,2024-01-14
Mareca americana,"North Issaquah, Issaquah, WA, USA",47.5576820381,-122.0441390561,2024-01-14
Turdus migratorius,"North Issaquah, Issaquah, WA, USA",47.5623775066,-122.042587815,2024-01-14
Anas platyrhynchos domesticus,"King County, WA, USA",47.5629131752,-122.058774772,2024-01-14
Anas platyrhynchos,Lake Sammamish,47.5634889037,-122.0561891416,2024-01-14
Branta canadensis,"King County, WA, USA",47.563145738,-122.0591752027,2024-01-14
Larus glaucescens,"King County, WA, USA",47.5626698174,-122.0573294415,2024-01-14
Nannopterum auritum,"King County, WA, USA",47.5647133548,-122.0578259333,2024-01-14
Mergus merganser,"King County, WA, USA",47.5576672478,-122.0588994771,2024-01-01
Branta hutchinsii,"King County, WA, USA",47.5534381627,-122.0605132807,2024-01-01
Fulica americana,"Lake Sammamish, Issaquah, WA, US",47.5582953332,-122.0663951534,2023-12-27
Fulica americana,"Jensens Cove, Issaquah, WA, US",47.56448,-122.0553278333,2023-12-26
Anas platyrhynchos,"Lake Sammamish State Park, WA, USA",47.5587891655,-122.0605078108,2023-10-23
Larus glaucescens,"Lake Sammamish State Park, WA, USA",47.5587550563,-122.0604951815,2023-10-23
Larus brachyrhynchus,"King County, WA, USA",47.5599717819,-122.0679558502,2023-12-10
Anas platyrhynchos,"King County, WA, USA",47.5617453651,-122.0652940283,2023-12-10
Fulica americana,"King County, WA, USA",47.5594285881,-122.0637490759,2023-12-10
Corvus brachyrhynchos,"King County, WA, USA",47.5592548257,-122.0643069754,2023-12-10
Lophodytes cucullatus,"King County, WA, USA",47.5612054379,-122.064536947,2023-12-10
Sturnus vulgaris,"King County, WA, USA",47.5572130743,-122.0659592161,2023-12-10
Branta canadensis,"King County, WA, USA",47.557893667,-122.0646717558,2023-12-10
Turdus migratorius,"King County, WA, USA",47.5588928189,-122.0637919912,2023-12-10
Larus californicus,"King County, WA, USA",47.5592258653,-122.0644142637,2023-12-10
Larus delawarensis,"King County, WA, USA",47.5588348975,-122.0643928061,2023-12-10
Larus glaucescens × occidentalis,"King County, WA, USA",47.5591245035,-122.065508605,2023-12-10
Larus glaucescens,"King County, WA, USA",47.5588493779,-122.0652940283,2023-12-10
Accipitridae,"King County, WA, USA",47.5594141079,-122.064070941,2023-12-10
Dryobates villosus,"King County, WA, USA",47.5608662056,-122.0642742104,2023-12-10
Branta hutchinsii,"King County, WA, USA",47.5582628912,-122.0643551169,2023-12-10
Spinus pinus,"King County, WA, USA",47.5612518873,-122.064692992,2023-12-10
Melospiza melodia,"King County, WA, USA",47.5599207718,-122.0630275972,2023-12-10
Zonotrichia atricapilla,"King County, WA, USA",47.5606159661,-122.0641782466,2023-11-25
Melospiza melodia,"King County, WA, USA",47.5583499172,-122.0641923013,2023-11-25
Vireo huttoni,"King County, WA, USA",47.5604422076,-122.0637061778,2023-11-25
Fulica americana americana,"King County, WA, USA",47.5619450681,-122.0666964801,2023-11-25
Podilymbus podiceps,"King County, WA, USA",47.5592693229,-122.0671394053,2023-11-25
Haliaeetus leucocephalus,"King County, WA, USA",47.5595734067,-122.0649292651,2023-11-25
Pipilo maculatus,"King County, WA, USA",47.5598340485,-122.0638563815,2023-11-25
Anas platyrhynchos,"King County, WA, USA",47.5604383421,-122.0644301844,2023-11-25
Lophodytes cucullatus,"King County, WA, USA",47.5620027896,-122.0654453538,2023-11-25
Thryomanes bewickii,"King County, WA, USA",47.5595412305,-122.0633802207,2023-11-25
Corthylio calendula,"King County, WA, USA",47.5591715405,-122.0652332561,2023-11-19
Lophodytes cucullatus,"King County, WA, USA",47.5591639669,-122.0648414316,2023-11-23
Sturnus vulgaris,"King County, WA, USA",47.5578792034,-122.0647146884,2023-11-23
Bucephala albeola,"Lake Sammamish, Issaquah, WA, US",47.560049228,-122.0650306573,2023-11-19
Sturnus vulgaris,"Lake Sammamish State Park, Issaquah, WA, US",47.5589624502,-122.065699166,2023-11-19
Dryocopus pileatus,"Lake Sammamish, Issaquah, WA, US",47.5587821537,-122.0659188252,2023-11-19
Larus glaucescens × occidentalis,"Lake Sammamish, Issaquah, WA, US",47.5586621655,-122.0661487803,2023-11-19
Larus delawarensis,"Lake Sammamish State Park, Issaquah, WA, US",47.5584959185,-122.0661481117,2023-11-19
Anas platyrhynchos domesticus,"Lake Sammamish, Issaquah, WA, US",47.5590239579,-122.0656687918,2023-11-19
Haliaeetus leucocephalus,"Lake Sammamish State Park, Issaquah, WA, US",47.559377322,-122.0652970086,2023-11-19
Branta hutchinsii,"Lake Sammamish State Park, Issaquah, WA, US",47.5646986729,-122.0542370159,2023-11-18
Strix varia,"Lake Sammamish State Park, Issaquah, WA, US",47.5581573257,-122.0563927338,2023-10-14
Calcarius lapponicus,"Lake Sammamish State Park, Issaquah, WA, US",47.5588216667,-122.0654611667,2023-11-05
Anas platyrhynchos domesticus,"King County, WA, USA",47.5585124371,-122.0658637478,2023-11-03
Calcarius lapponicus,"King County, WA, USA",47.5588975231,-122.0656062528,2023-11-03
Calcarius lapponicus,"Lake Sammamish State Park, Issaquah, WA, US",47.5588333333,-122.0657111667,2023-11-02
Pelecanus erythrorhynchos,"Lake Sammamish State Park, Issaquah, WA, US",47.5619166667,-122.0655528333,2023-10-31
Haliaeetus leucocephalus,"Lake Sammamish State Park, King County, WA, USA",47.5589219702,-122.0573503048,2023-10-29
Aechmophorus occidentalis,"Lake Sammamish State Park, King County, Washington 98027",47.5584279,-122.0658467,2023-10-29
Megaceryle alcyon,"Lake Sammamish State Park, Issaquah, WA 98029",47.564502,-122.0540368,2023-10-29
Fulica americana,"Lake Sammamish State Park, King County, WA, USA",47.5645418168,-122.0552491582,2023-10-29
Buteo jamaicensis,"Lake Sammamish State Park, King County, WA, USA",47.5594722226,-122.0615774129,2023-10-29
Astur cooperii,"Lake Sammamish State Park, Issaquah, WA, US",47.5581466667,-122.0651471667,2023-10-19
Calcarius lapponicus,"King County, WA, USA",47.5582920478,-122.0657456121,2023-10-14
Anas platyrhynchos,"King County, WA, USA",47.5592138889,-122.0653694444,2023-07-24
Agelaius phoeniceus,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Larus glaucescens × occidentalis,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Anas platyrhynchos,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Sturnus vulgaris,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Junco hyemalis,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Haliaeetus leucocephalus,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Pandion haliaetus,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Buteo jamaicensis,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Calypte anna,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Ardea herodias,"King County, WA, USA",47.5590361771,-122.0607243071,2023-08-09
Bubo virginianus,"Lake Sammamish State Park, Issaquah, WA, US",47.5603833333,-122.0648278333,2023-07-23
Anas platyrhynchos,"King County, WA, USA",47.56166,-122.0647235,2023-07-17
Pandion haliaetus,"King County, WA, USA",47.559624,-122.064969,2023-07-17
Contopus sordidulus,"King County, WA, USA",47.5558047818,-122.0616802399,2023-07-13
Junco hyemalis,"Issaquah, WA 98027, USA",47.5550166667,-122.0660583333,2023-07-08
Mareca strepera,Issaquah,47.5588569641,-122.061630249,2023-06-24
Branta canadensis,"Issaquah, WA 98027, USA",47.5619991681,-122.0648679882,2023-07-02
Anas platyrhynchos,"Issaquah, WA 98027, USA",47.562082425,-122.0649212971,2023-07-02
Spinus tristis,"Lake Sammamish State Park, Issaquah, WA, US",47.5565616667,-122.0561361667,2023-06-29
Contopus sordidulus,"King County, US-WA, US",47.5615661398,-122.062548548,2023-06-19
Spinus tristis,"Issaquah, WA 98027, USA",47.5623490997,-122.0640477,2023-06-19
Charadrius vociferus,"King County, WA, USA",47.5622764,-122.0643304997,2023-06-19
Actitis macularius,"Issaquah, WA 98027, USA",47.5623476,-122.0640922997,2023-06-19
Molothrus ater,"Issaquah, WA 98027, USA",47.5577109722,-122.06698,2023-06-19
Anas platyrhynchos,"Issaquah, WA 98027, USA",47.5577499722,-122.06704,2023-06-19
Junco hyemalis,"Issaquah, WA 98027, USA",47.5577416667,-122.0669472222,2023-06-19
Melospiza melodia,"Issaquah, WA 98027, USA",47.5593209722,-122.064598,2023-06-19
Mergus merganser,"Issaquah, WA 98027, USA",47.561689,-122.0649559722,2023-06-19
Sphyrapicus ruber,"E Lake Sammamish Pkwy SE, Issaquah, WA, US",47.5644947156,-122.0499652577,2023-06-02
Fulica americana,"King County, WA, USA",47.5587844537,-122.0612180444,2023-04-29
Melospiza melodia,"King County, WA, USA",47.5587844537,-122.0612180444,2023-04-29
Ardea herodias,"King County, WA, USA",47.5587844537,-122.0612180444,2023-04-29
Calypte anna,"King County, US-WA, US",47.5630539636,-122.059847579,2023-02-28
Calypte anna,"King County, US-WA, US",47.5627454027,-122.0431387009,2023-05-19
Branta canadensis,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Haliaeetus leucocephalus,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Pipilo maculatus,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Anas platyrhynchos,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Mergus merganser,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Icterus bullockii,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Pheucticus melanocephalus,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Melospiza melodia,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Ardea herodias,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Zonotrichia leucophrys,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Tachycineta bicolor,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Stelgidopteryx serripennis,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Hirundo rustica,"King County, WA, USA",47.5582678246,-122.0600641191,2023-05-17
Piranga ludoviciana,"Lake Sammamish State Park, Issaquah, WA, US",47.5568,-122.0534888333,2023-05-11
Larus delawarensis,"4455 E Lake Sammamish Pkwy SE, Issaquah, WA 98029, USA",47.564502,-122.0540368,2023-05-01
Branta canadensis,"Issaquah, WA 98027, USA",47.5595523075,-122.0646457002,2023-05-01
Sphyrapicus ruber,"Issaquah, WA 98027, USA",47.5605448666,-122.0644623041,2023-05-01
Selasphorus rufus,"Issaquah, WA 98027, USA",47.56032251,-122.06484434,2023-04-30
Haliaeetus leucocephalus,"Lake Sammamish State Park, Issaquah, WA, US",47.5588673742,-122.0656054801,2023-04-29
Mergus merganser,"Issaquah, WA 98027, USA",47.56164135,-122.0644146,2023-04-29
Tachycineta bicolor,"King County, WA, USA",47.5610127915,-122.0598973324,2023-04-28
Setophaga coronata,Issaquah,47.5582313538,-122.0603790283,2023-04-27
Larus delawarensis,Issaquah,47.5587730408,-122.0655593872,2023-04-28
Haliaeetus leucocephalus,"Lake Sammamish State Park, Issaquah, WA, US",47.5597590501,-122.064679543,2023-03-17
Nannopterum auritum,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Buteo jamaicensis,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Turdus migratorius,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Junco hyemalis,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Melospiza melodia,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Pipilo maculatus,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Haliaeetus leucocephalus,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Branta canadensis,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Larus delawarensis,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Fulica americana,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Certhia americana,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Colaptes auratus,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Corthylio calendula,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Ardea herodias,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Mareca strepera,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Actitis macularius,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Anas platyrhynchos,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Mergus merganser,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Podilymbus podiceps,"King County, WA, USA",47.5587937546,-122.0599433853,2023-03-08
Larus delawarensis,"2182 NW Sammamish Rd, Issaquah, WA 98027, USA",47.5599321,-122.0555097,2023-02-21
Mergus merganser,"King County, WA, USA",47.5587736842,-122.0658093826,2023-02-21
Junco hyemalis,"2182 NW Sammamish Rd, Issaquah, WA 98027, USA",47.5599321,-122.0555097,2023-02-21
Melospiza lincolnii,"2182 NW Sammamish Rd, Issaquah, WA 98027, USA",47.5599321,-122.0555097,2023-02-21
Mergus merganser,"Lake Sammamish State Park Boat Launch, WA, USA",47.5650121912,-122.055358079,2023-02-14
Nannopterum auritum,"Lake Sammamish State Park Boat Launch, WA, USA",47.5653267887,-122.0559023669,2023-02-14
Larus delawarensis,"Lake Sammamish State Park Boat Launch, WA, USA",47.5646794914,-122.055151747,2023-02-14
Cistothorus palustris,"Issaquah, WA 98075, USA",47.5648816337,-122.0543359593,2023-02-14
Fulica americana,"Lake Sammamish, WA, USA",47.5611495489,-122.0651404199,2023-02-02
Branta canadensis,"оз.Саммамиш, Иссакуа, WA, US",47.5586227028,-122.0661061125,2023-01-22
