Species,Location,Latitude,Longitude,Observation Date
Pine Siskin,Carkeek Park,47.7126411,-122.377647,2024-12-21 09:00:00
Golden-crowned Sparrow,Carkeek Park,47.7126411,-122.377647,2024-12-21 09:00:00
Bushtit,Carkeek Park,47.7126411,-122.377647,2024-12-21 08:50:00
Spotted Towhee,Carkeek Park,47.7126411,-122.377647,2024-12-21 08:50:00
American Dipper,Carkeek Park,47.7126411,-122.377647,2024-12-20 15:38:00
House Finch,Carkeek Park,47.7126411,-122.377647,2024-12-20 10:48:00
Brant,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Rhinoceros Auklet,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Short-billed Gull,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
California Gull,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Iceland Gull,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Red-necked Grebe,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Western Grebe,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Red-throated Loon,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
American Robin,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Townsend's Warbler,Carkeek Park,47.7126411,-122.377647,2024-12-19 12:56:00
Common Murre,Carkeek Park,47.7126411,-122.377647,2024-12-18 08:27:00
Pacific Loon,Carkeek Park,47.7126411,-122.377647,2024-12-18 08:27:00
Common Raven,Carkeek Park,47.7126411,-122.377647,2024-12-18 08:27:00
Red-breasted Nuthatch,Carkeek Park,47.7126411,-122.377647,2024-12-18 08:27:00
Fox Sparrow,Carkeek Park,47.7126411,-122.377647,2024-12-18 08:27:00
Yellow-rumped Warbler,Carkeek Park,47.7126411,-122.377647,2024-12-18 08:27:00
American Wigeon,Carkeek Park,47.7126411,-122.377647,2024-12-13 08:13:00
Harlequin Duck,Carkeek Park,47.7126411,-122.377647,2024-12-13 08:13:00
Rock Pigeon,Carkeek Park,47.7126411,-122.377647,2024-12-13 08:13:00
Varied Thrush,Carkeek Park,47.7126411,-122.377647,2024-12-13 08:13:00
Purple Finch,Carkeek Park,47.7126411,-122.377647,2024-12-13 08:13:00
Orange-crowned Warbler,Carkeek Park,47.7126411,-122.377647,2024-12-13 08:13:00
White-winged Scoter,Carkeek Park,47.7126411,-122.377647,2024-12-12 08:33:00
Steller's Jay,Carkeek Park,47.7126411,-122.377647,2024-12-10 10:22:00
Hermit Thrush,Carkeek Park,47.7126411,-122.377647,2024-12-10 10:22:00
Common Loon,Carkeek Park,47.7126411,-122.377647,2024-12-09 08:33:00
Greater Scaup,Carkeek Park,47.7126411,-122.377647,2024-12-08 10:18:00
Pelagic Cormorant,Carkeek Park,47.7126411,-122.377647,2024-12-08 10:18:00
Red-breasted Sapsucker,Carkeek Park,47.7126411,-122.377647,2024-12-08 10:18:00
Pigeon Guillemot,Carkeek Park,47.7126411,-122.377647,2024-12-08 10:17:00
Brandt's Cormorant,Carkeek Park,47.7126411,-122.377647,2024-12-08 08:39:00
Melanitta perspicillata,"Seattle, WA, USA",47.7118689588,-122.3849623375,2024-12-20
Bucephala clangula,"Seattle, WA, USA",47.7132611943,-122.3809711731,2024-12-20
Melanitta perspicillata,"Seattle, WA, USA",47.7144843489,-122.3808518108,2024-12-08
Cinclus mexicanus,"Broadview, Seattle, WA, USA",47.7110229237,-122.3726095131,2024-12-08
Regulus satrapa,"Broadview, Seattle, WA, USA",47.7110228102,-122.372334947,2024-12-08
Columba livia domestica,"Seattle, WA, USA",47.7114993831,-122.3806305164,2024-12-08
Bucephala clangula,"Seattle, WA, USA",47.7102501306,-122.3842028355,2024-12-08
Megaceryle alcyon,"Broadview, Seattle, WA, USA",47.7118643222,-122.3797838597,2024-12-08
Cyanocitta stelleri,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075146239,-122.3745059837,2024-12-15
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.707192833,-122.3771166494,2024-12-15
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7071950994,-122.3771555996,2024-12-15
Corvus brachyrhynchos,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082282164,-122.3786160146,2024-12-15
Calypte anna,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081406923,-122.3778791605,2024-12-15
Ixoreus naevius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075231278,-122.3744652437,2024-12-15
Ardea herodias,"Seattle, WA, USA",47.7128210756,-122.3804266881,2024-12-10
Anas platyrhynchos,"Northwest Seattle, Seattle, WA, US",47.7088466667,-122.380525,2024-12-06
Bucephala islandica,"Seattle, WA, USA",47.7109657,-122.3809688,2024-12-07
Pipilo maculatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7046893317,-122.377298673,2024-12-08
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081433559,-122.3772183627,2024-12-08
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081188662,-122.3772063731,2024-12-08
Corvus brachyrhynchos,"North Beach-Blue Ridge, Seattle, WA, US",47.7119166667,-122.3803116667,2024-12-06
Corvus brachyrhynchos,"Broadview, Seattle, WA, USA",47.712485,-122.378538,2024-12-05
Larus brachyrhynchus,"Carkeek Park, Seattle, WA, US",47.7116783333,-122.377105,2024-12-06
Bucephala clangula,"Seattle, WA, USA",47.7134724153,-122.3812038493,2024-11-27
Strix varia,"Carkeek Park, Seattle, WA, US",47.7091333333,-122.3742,2024-12-05
Junco hyemalis,"Carkeek Park, Seattle, WA, US",47.7116383333,-122.37928,2024-12-01
Regulus satrapa,"Carkeek Park, Seattle, WA, US",47.7116283333,-122.3769383333,2024-12-01
Setophaga coronata,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082849085,-122.3776401387,2024-12-01
Spinus pinus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7084201191,-122.3772968159,2024-12-01
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083674686,-122.3773017818,2024-12-01
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082843207,-122.376833146,2024-12-01
Anas platyrhynchos,"Broadview, Seattle, WA, USA",47.7116666667,-122.3767805556,2024-11-29
Regulus satrapa,"Broadview, Seattle, WA, USA",47.7126583333,-122.3783222222,2024-11-29
Larus glaucescens,"Carkeek Park, Seattle, WA, US",47.7129343686,-122.3781273436,2024-11-28
Anas platyrhynchos,"Broadview, Seattle, WA, USA",47.7115282653,-122.376220252,2024-11-28
Corvus brachyrhynchos,"Broadview, Seattle, WA, USA",47.7118290907,-122.3779753427,2024-11-28
Podiceps auritus,"Seattle, WA, USA",47.7124736217,-122.3806817604,2024-11-28
Cinclus mexicanus,"Broadview, Seattle, WA, USA",47.7112669722,-122.3720409722,2024-11-25
Regulus satrapa,"Broadview, Seattle, WA, USA",47.7119234997,-122.3795717997,2024-11-25
Haliaeetus leucocephalus,"Seattle, WA 98177, USA",47.7113069722,-122.3799669722,2024-11-25
Corvus brachyrhynchos,"Carkeek Park, Seattle, WA, US",47.7128666667,-122.3786866667,2024-11-27
Corthylio calendula,"Carkeek Park, Seattle, WA, US",47.7119186998,-122.3781775356,2024-11-23
Pipilo maculatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7060512103,-122.3779397771,2024-11-24
Zonotrichia atricapilla,"North Beach/Blue Ridge, Seattle, WA, USA",47.7060378751,-122.3780059215,2024-11-24
Poecile atricapillus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083383137,-122.3770716189,2024-11-24
Junco hyemalis,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083375044,-122.3770957311,2024-11-24
Ardea herodias,"Carkeek Park, Seattle, WA, US",47.7118959162,-122.3779779902,2024-11-24
Anas platyrhynchos,"Carkeek Park, Seattle, WA, US",47.7121064673,-122.3788482976,2024-11-24
Spinus pinus,"North Beach/Blue Ridge, Seattle, WA, USA",47.706034452,-122.3720415959,2024-11-23
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7072236102,-122.3759021597,2024-11-23
Melospiza melodia,"Broadview, Seattle, WA, USA",47.7123915906,-122.3794584386,2024-11-21
Nannopterum auritum,"Seattle, WA, USA",47.7145379948,-122.3798581261,2024-11-21
Poecile atricapillus,"Broadview, Seattle, WA, USA",47.7114516499,-122.3777728168,2024-11-21
Anas platyrhynchos,"Broadview, Seattle, WA, USA",47.7114155547,-122.376607392,2024-11-21
Corvus brachyrhynchos,"Broadview, Seattle, WA, USA",47.7110473813,-122.3729956321,2024-11-21
Larus glaucescens,"Seattle, WA, USA",47.7103364243,-122.3806414727,2024-11-20
Anas platyrhynchos,"Broadview, Seattle, WA, USA",47.7113302427,-122.3757179172,2024-11-20
Corvus brachyrhynchos,"Broadview, Seattle, WA, USA",47.7132183333,-122.3783866667,2024-11-10
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7073744948,-122.3760511316,2024-11-17
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075469281,-122.3750056261,2024-11-17
Ardea herodias,"Broadview, Seattle, WA, USA",47.7101942246,-122.3746589275,2024-11-13
Certhia americana,"Broadview, Seattle, WA, USA",47.7101942246,-122.3746589275,2024-11-13
Junco hyemalis,"Broadview, Seattle, WA, USA",47.7101942246,-122.3746589275,2024-11-13
Ardea herodias,"Broadview, Seattle, WA, USA",47.7106614644,-122.3699246719,2024-11-10
Larus glaucescens,"Broadview, Seattle, WA, USA",47.7126568483,-122.3782978579,2024-11-10
Mareca americana,"Seattle, WA, USA",47.7119268331,-122.38013383,2024-11-10
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7087488305,-122.3768101992,2024-11-10
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7076482558,-122.3690720187,2024-11-05
Charadrius vociferus,"Seattle, WA, USA",47.7114296544,-122.3803947009,2023-11-17
Cyanocitta stelleri,"North Beach/Blue Ridge, Seattle, WA, USA",47.7074772133,-122.3742536552,2024-11-03
Spinus pinus,"North Beach/Blue Ridge, Seattle, WA, USA",47.705853107,-122.370927843,2024-11-03
Mareca americana,"North Beach-Blue Ridge, Seattle, WA, US",47.7113633333,-122.38012,2024-11-02
Anas platyrhynchos,"Carkeek Park, Seattle, WA, US",47.7117383333,-122.37767,2024-11-02
Dryocopus pileatus,"Carkeek Park, Seattle, WA, US",47.711855,-122.37828,2024-11-02
Corvus brachyrhynchos,"Broadview, Seattle, WA, USA",47.7124726817,-122.3788480533,2024-09-13
Anas platyrhynchos,"Broadview, Seattle, WA, USA",47.7117640333,-122.3776112,2024-09-13
Turdus migratorius,"Broadview, Seattle, WA, USA",47.709583235,-122.3667750517,2024-09-13
Melospiza melodia,"Broadview, Seattle, WA, USA",47.709549145,-122.3667489317,2024-09-13
Piranga ludoviciana,"Carkeek Park, Seattle, WA, US",47.7094640142,-122.368555053,2024-10-22
Mareca americana,"North Beach-Blue Ridge, Seattle, WA, US",47.7113633333,-122.3802866667,2024-10-30
Zonotrichia atricapilla,"North Beach/Blue Ridge, Seattle, WA, USA",47.70719025,-122.37674393,2024-10-20
Mareca americana,"North Beach-Blue Ridge, Seattle, WA, US",47.71128,-122.3802866667,2024-10-12
Larus glaucescens,"North Beach-Blue Ridge, Seattle, WA, US",47.7123366731,-122.380195,2024-10-12
Melospiza melodia,"Broadview, Seattle, WA, USA",47.7129471813,-122.3788324133,2024-10-06
Calypte anna,"Broadview, Seattle, WA, USA",47.7129207623,-122.3787772674,2024-10-06
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7080746958,-122.3761392933,2024-10-06
Dryocopus pileatus,"Crown Hill, Seattle, WA, USA",47.7047978196,-122.372687012,2024-10-05
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7058360997,-122.3787786403,2024-09-29
Corvus brachyrhynchos,"North Beach/Blue Ridge, Seattle, WA, USA",47.7048101966,-122.3769045396,2024-09-29
Calypte anna,"North Beach/Blue Ridge, Seattle, WA, USA",47.7060382631,-122.3781852062,2024-09-29
Dryocopus pileatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7077901039,-122.3757117788,2024-09-29
Thryomanes bewickii,"North Beach/Blue Ridge, Seattle, WA, USA",47.707567471,-122.3750005607,2024-09-29
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7087786402,-122.3726203282,2024-09-28
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083297308,-122.3726118893,2024-09-28
Mareca americana,"Seattle, WA, USA",47.71145,-122.38031,2024-09-19
Calypte anna,"Broadview, Seattle, WA, USA",47.7116396861,-122.3687672078,2024-09-22
Mareca americana,"Seattle, WA, USA",47.7113807028,-122.3811674105,2024-09-22
Branta canadensis,"Seattle, WA, USA",47.7112832453,-122.3805987821,2024-09-22
Larus californicus,"Seattle, WA, USA",47.7111731942,-122.381022163,2024-09-22
Podiceps auritus,"Seattle, WA, USA",47.7138758853,-122.3798304355,2024-09-22
Corvus brachyrhynchos,"Seattle, WA, USA",47.7107904,-122.3806976,2024-09-22
Anas platyrhynchos,"Seattle, WA, USA",47.7108786,-122.3807788997,2024-09-22
Vireo huttoni,"Broadview, Seattle, WA, USA",47.7113511156,-122.3782696947,2024-09-22
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.703943877,-122.3760297537,2024-09-22
Dryocopus pileatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7057166599,-122.3764129615,2024-09-22
Patagioenas fasciata,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081478569,-122.3771924801,2024-09-22
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7085457651,-122.3753743048,2024-09-22
Psaltriparus minimus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7074280134,-122.3741898233,2024-09-22
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7080363663,-122.3699966427,2024-09-21
Aphelocoma californica,"North Beach/Blue Ridge, Seattle, WA, USA",47.7062599326,-122.3699010548,2024-09-21
Branta hutchinsii,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082538354,-122.3731963293,2024-09-15
Cyanocitta stelleri,"North Beach/Blue Ridge, Seattle, WA, USA",47.7071492406,-122.3735355988,2024-09-15
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083018995,-122.3761560596,2024-09-15
Poecile atricapillus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7073117211,-122.3787091682,2024-09-15
Psaltriparus minimus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7038659602,-122.3776557877,2024-09-15
Parkesia noveboracensis,"Carkeek Park, Broadview, Seattle, WA, USA",47.7117804183,-122.3779967325,2023-12-15
Melospiza melodia,"Broadview, Seattle, WA, USA",47.7116889323,-122.3768735715,2024-09-08
Branta canadensis,"Seattle, WA, USA",47.7138195721,-122.3822640347,2024-09-08
Mareca americana,"Seattle, WA, USA",47.7114888239,-122.381600902,2024-09-08
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075615511,-122.3763295852,2024-09-08
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075186612,-122.376059656,2024-09-08
Astur cooperii,"Washington, US",47.7143390268,-122.3707936849,2024-09-07
Melospiza melodia,"Carkeek Park, Seattle, WA, US",47.7125366667,-122.3789533333,2024-09-05
Corvus brachyrhynchos,"North Beach-Blue Ridge, Seattle, WA, US",47.712605,-122.3806083333,2024-09-05
Corvus brachyrhynchos,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081432216,-122.3772285872,2024-09-01
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082775546,-122.37795445,2024-09-01
Pipilo maculatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7084781026,-122.3766734483,2024-09-01
Dryobates pubescens,"North Beach/Blue Ridge, Seattle, WA, USA",47.707887029,-122.3757826373,2024-09-01
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075715144,-122.3740570138,2024-09-01
Anas,"Broadview, Seattle, WA, USA",47.7123361111,-122.3794111111,2024-08-25
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.70803426,-122.3762315698,2024-08-25
Corvus brachyrhynchos,"North Beach/Blue Ridge, Seattle, WA, USA",47.7070635035,-122.3786859205,2024-08-25
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7080752345,-122.3762309171,2024-08-25
Calypte anna,"North Beach/Blue Ridge, Seattle, WA, USA",47.7075044505,-122.3747757846,2024-08-25
Branta canadensis,"Carkeek Park, Seattle, WA, US",47.7122362873,-122.3766415464,2024-08-05
Poecile rufescens,"Broadview, Seattle, WA, USA",47.7114322997,-122.3746155997,2024-08-18
Hydroprogne caspia,"Seattle, WA, USA",47.7095819972,-122.3819640128,2024-06-17
Melospiza melodia,"Seattle, WA, USA",47.7095819972,-122.3819640128,2024-06-17
Haliaeetus leucocephalus,"Seattle, WA, USA",47.7095819972,-122.3819640128,2024-06-17
Branta canadensis,"Seattle, WA, USA",47.7095819972,-122.3819640128,2024-06-17
Anas platyrhynchos,"Seattle, WA, USA",47.7095819972,-122.3819640128,2024-06-17
Corvus brachyrhynchos,"Seattle, WA, USA",47.7056299429,-122.3857305271,2024-06-17
Larus glaucescens,"Seattle, WA, USA",47.7056299429,-122.3857305271,2024-06-17
Ardea herodias,"Seattle, WA, USA",47.7061285094,-122.3852063615,2024-06-17
Megaceryle alcyon,"Seattle, WA, USA",47.7061285094,-122.3852063615,2024-06-17
Thryomanes bewickii,"North Beach/Blue Ridge, Seattle, WA, USA",47.7076367484,-122.3752003665,2024-08-18
Dryocopus pileatus,"King County, US-WA, US",47.7116102,-122.37170224,2024-08-15
Calypte anna,"North Beach/Blue Ridge, Seattle, WA, USA",47.7039377656,-122.3766695442,2024-08-11
Pandion haliaetus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081271299,-122.377262445,2024-08-11
Patagioenas fasciata,"Crown Hill, Seattle, WA, USA",47.7051292621,-122.3715505761,2024-08-11
Ardea herodias,"Broadview, Seattle, WA, US",47.7142799367,-122.378423419,2024-08-05
Ardea herodias,"NW Carkeek Park Rd, Seattle, WA, US",47.7139208345,-122.3786072235,2024-08-04
Corvus brachyrhynchos,"Seattle, WA, USA",47.712842219,-122.3801276649,2024-08-03
Pandion haliaetus,"Seattle, WA, USA",47.7124724931,-122.380414035,2024-08-03
Poecile rufescens,"North Beach/Blue Ridge, Seattle, WA, USA",47.7036849273,-122.3766537494,2024-08-04
Calypte anna,"North Beach/Blue Ridge, Seattle, WA, USA",47.7050773091,-122.3766957479,2024-08-04
Cyanocitta stelleri,"North Beach/Blue Ridge, Seattle, WA, USA",47.705880521,-122.3788448382,2024-08-04
Corvus brachyrhynchos,"North Beach/Blue Ridge, Seattle, WA, USA",47.7084217668,-122.3769426384,2024-08-04
Ardea herodias,"NW Carkeek Park Rd, Seattle, WA, US",47.7133307003,-122.3789748389,2024-08-03
Ardea herodias,"NW Carkeek Park Rd, Seattle, WA, US",47.7132716667,-122.3793866667,2024-06-09
Cyanocitta stelleri,"North Beach/Blue Ridge, Seattle, WA, USA",47.70651439,-122.37619066,2024-07-28
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082963745,-122.3765641749,2024-07-28
Dryocopus pileatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7066114795,-122.3696585169,2024-07-27
Certhia americana,"Carkeek Park, Seattle, WA, US",47.7108674123,-122.3733466023,2024-07-25
Dryocopus pileatus,"Carkeek Park, Seattle, WA, US",47.71175,-122.3790883333,2024-07-22
Ardea herodias,"NW Carkeek Park Rd, Seattle, WA, US",47.7136273539,-122.3788324167,2024-07-21
Poecile atricapillus,"North Beach/Blue Ridge, Seattle, WA, USA",47.70837145,-122.3769770939,2024-07-21
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082601924,-122.3769471012,2024-07-21
Dryobates villosus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7082123118,-122.3766181281,2024-07-21
Molothrus ater,"North Beach/Blue Ridge, Seattle, WA, USA",47.7057189389,-122.3707453069,2024-07-14
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7057073015,-122.3707385243,2024-07-14
Strix varia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7083235349,-122.3778140613,2024-07-14
Contopus cooperi,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081364208,-122.3772084742,2024-07-14
Corvus brachyrhynchos,"North Beach/Blue Ridge, Seattle, WA, USA",47.7057112516,-122.3707616304,2024-07-14
Zonotrichia leucophrys,"North Beach/Blue Ridge, Seattle, WA, USA",47.7058518684,-122.3713860553,2024-07-12
Dryobates pubescens,"Broadview, Seattle, WA, USA",47.7094561422,-122.3718301962,2024-07-12
Pipilo maculatus,"Broadview, Seattle, WA, USA",47.709654776,-122.3751927643,2024-07-12
Turdus migratorius,"Carkeek Park, Seattle, WA, US",47.71082,-122.3760133333,2024-06-16
Haemorhous mexicanus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7055762624,-122.3774513576,2024-07-07
Pipilo maculatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.707472339,-122.3742555952,2024-07-07
Poecile rufescens,"Broadview, Seattle, WA, USA",47.7127415484,-122.3785197671,2024-06-04
Junco hyemalis,"Broadview, Seattle, WA, USA",47.7127175231,-122.3785110499,2024-06-04
Pandion haliaetus,"Seattle, WA, USA",47.7124848237,-122.3815655767,2024-07-05
Melospiza melodia,"Seattle, WA, USA",47.7209264227,-122.3763835489,2024-07-05
Haliaeetus leucocephalus,"Broadview, Seattle, WA, USA",47.7166266644,-122.375676915,2024-07-05
Ardea herodias,"Seattle, WA, USA",47.7162420812,-122.3792805477,2024-07-05
Cardellina pusilla,"Broadview, Seattle, WA, USA",47.7097967997,-122.3666043997,2024-07-01
Ardea herodias,"Broadview, Seattle, WA, USA",47.7107791,-122.3715705,2024-07-01
Ardea herodias,"Broadview, Seattle, WA, USA",47.7128605559,-122.3785714433,2024-06-30
Junco hyemalis,"Carkeek Park, Seattle, WA, US",47.7135283333,-122.3777783333,2024-06-30
Colaptes auratus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081103947,-122.3772579568,2024-06-30
Pipilo maculatus,"North Beach/Blue Ridge, Seattle, WA, USA",47.7073432792,-122.376017843,2024-06-30
Turdus migratorius,"North Beach/Blue Ridge, Seattle, WA, USA",47.7081069444,-122.3771976901,2024-06-30
Poecile rufescens,"Broadview, Seattle, WA, USA",47.7122349267,-122.3789120006,2024-06-25
Charadrius vociferus,"Seattle, WA, USA",47.706821017,-122.383241771,2024-06-25
Ardea herodias,"Seattle, WA, USA",47.707732388,-122.3832049699,2024-06-25
Branta canadensis,"Seattle, WA, USA",47.7117523201,-122.3807041527,2024-06-25
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7036915471,-122.3775085558,2024-06-23
Calypte anna,"North Beach/Blue Ridge, Seattle, WA, USA",47.7070229752,-122.3783814991,2024-06-23
Cyanocitta stelleri,"North Beach/Blue Ridge, Seattle, WA, USA",47.7071432929,-122.3736636856,2024-06-23
Dryocopus pileatus,"King County, US-WA, US",47.7098199738,-122.374462299,2024-06-21
Corvus brachyrhynchos,"NW Carkeek Park Rd, Seattle, WA, US",47.7126116667,-122.3794633333,2024-06-18
Selasphorus rufus,"Carkeek Park, Seattle, WA, US",47.7119366667,-122.3792033333,2024-06-16
Melospiza melodia,"North Beach/Blue Ridge, Seattle, WA, USA",47.7076483944,-122.3752246439,2024-06-16
Colaptes auratus,"Broadview, Seattle, WA, USA",47.7116522071,-122.3685535307,2024-05-19
Calypte anna,"Broadview, Seattle, WA, USA",47.7098075285,-122.3667318828,2024-05-19
Melospiza melodia,"Broadview, Seattle, WA, USA",47.709525,-122.374376,2024-06-15
Corvus brachyrhynchos,"Broadview, Seattle, WA, US",47.7179966667,-122.3764333333,2024-06-08
Hydroprogne caspia,"Carkeek Park, Seattle, WA, US",47.7101739544,-122.3688795537,2024-05-29
Corvus brachyrhynchos,"Carkeek Park, Seattle, WA, US",47.7113033333,-122.37313,2024-06-01
Certhia americana,"Carkeek Park, Seattle, WA, US",47.7102425187,-122.3758214601,2024-05-21
Pipilo maculatus,"Carkeek Park, Seattle, WA, US",47.7114966667,-122.3787,2024-06-01
Larus glaucescens,"Seattle, WA, USA",47.7133286558,-122.3797674365,2024-06-05
Ardea herodias,"Seattle, WA, USA",47.7163821082,-122.3775079781,2024-06-05
Corvus brachyrhynchos,"Seattle, WA, USA",47.7147195171,-122.3783194498,2024-06-05
Melospiza melodia,Carkeek Park,47.7102423066,-122.370862529,2024-05-25
Corvus,Carkeek Park,47.7094138899,-122.3727085709,2024-06-03
Haliaeetus leucocephalus,Carkeek Park,47.7101287231,-122.3747725768,2024-05-11
