Species,Location,Latitude,Longitude,Observation Date
Dryocopus pileatus,"Lawton Park, Seattle, WA 98199, USA",47.6600885868,-122.4217382446,2024-06-10
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.662166226,-122.4196094222,2024-06-08
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.662166226,-122.4196094222,2024-06-08
Calypte anna,"Lawton Park, Seattle, WA 98199, USA",47.662166226,-122.4196094222,2024-06-08
Anas platyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.662166226,-122.4196094222,2024-06-08
Pipilo maculatus,"Lawton Park, Seattle, WA 98199, USA",47.662166226,-122.4196094222,2024-06-08
Ardea herodias,"Lawton Park, Seattle, WA 98199, USA",47.662166226,-122.4196094222,2024-06-08
Tyrannus tyrannus,"Lawton Park, Seattle, WA 98199, USA",47.661972,-122.433528,2024-06-08
Haemorhous mexicanus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-06-05
Junco hyemalis,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-06-05
Turdus migratorius,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-30
Melospiza melodia,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-06-05
Catharus ustulatus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-06-05
Turdus migratorius,Seattle,47.666809082,-122.4153289795,2024-06-02
Zonotrichia leucophrys,"Discovery Park Blvd, Seattle, WA, US",47.6623892641,-122.4333299048,2024-05-31
Charadrius vociferus,"Lawton Park, Seattle, WA, US",47.6627966667,-122.4317083333,2024-04-26
Melospiza melodia,"Discovery Park, Seattle, WA, US",47.665945,-122.4222866667,2024-05-23
Strix varia,"Discovery Park, Seattle, WA, US",47.6658490434,-122.4177310863,2024-05-26
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6674671,-122.4171879997,2024-02-20
Melospiza melodia,"Bernie Whitebear Way, Seattle, WA, US",47.6676466667,-122.4157783333,2024-05-30
Junco hyemalis,"Discovery Park, Seattle, WA, US",47.6655383333,-122.413505,2024-05-30
Pipilo maculatus,"King County, US-WA, US",47.6667166667,-122.4168916667,2024-05-24
Turdus migratorius,"Bernie Whitebear Way, Seattle, WA, US",47.6666716667,-122.416755,2024-05-24
Dryocopus pileatus,"Discovery Park, Seattle, WA, US",47.6658966667,-122.4221116667,2024-05-23
Larus,"Magnolia, Seattle, WA, US",47.6647416667,-122.4263,2024-05-27
Aves,"Bernie Whitebear Way, Seattle, WA, US",47.6672133333,-122.4153883333,2024-05-24
Haemorhous mexicanus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-10
Calypte anna,"Lawton Park, Seattle, WA, US",47.66402,-122.4278866667,2024-05-19
Psaltriparus minimus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-10
Patagioenas fasciata,"Lawton Park, Seattle, WA, US",47.6560221473,-122.4241268357,2024-05-19
Anas crecca,"Seattle, WA, USA",47.6694591009,-122.418227317,2024-03-12
Mareca strepera,"Seattle, WA, USA",47.6694591009,-122.418227317,2024-03-12
Aythya americana,"Seattle, WA, USA",47.6694591009,-122.418227317,2024-03-12
Spatula clypeata,"Lawton Park, Seattle, WA 98199, USA",47.6678477197,-122.4152685794,2024-03-11
Anas platyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6678477197,-122.4152685794,2024-03-11
Lophodytes cucullatus,"Lawton Park, Seattle, WA 98199, USA",47.6678477197,-122.4152685794,2024-03-11
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6683023437,-122.4159690187,2024-03-11
Turdus migratorius,"Lawton Park, Seattle, WA 98199, USA",47.6655509858,-122.4147117209,2024-03-11
Setophaga coronata coronata,"Lawton Park, Seattle, WA 98199, USA",47.6615484001,-122.4183329249,2024-03-11
Corthylio calendula,"Lawton Park, Seattle, WA 98199, USA",47.6608568782,-122.4199139572,2024-03-11
Vireo huttoni,"Lawton Park, Seattle, WA 98199, USA",47.6608568782,-122.4199139572,2024-03-11
Regulus satrapa,"Lawton Park, Seattle, WA 98199, USA",47.6608568782,-122.4199139572,2024-03-11
Colaptes auratus,"Lawton Park, Seattle, WA 98199, USA",47.65774849,-122.4195313061,2024-03-11
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6610999984,-122.4324625162,2024-03-10
Larus,"Lawton Park, Seattle, WA 98199, USA",47.6610999984,-122.4324625162,2024-03-10
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6606375306,-122.4297159342,2024-03-10
Corthylio calendula,"Lawton Park, Seattle, WA 98199, USA",47.6606375306,-122.4297159342,2024-03-10
Poecile atricapillus,"Lawton Park, Seattle, WA 98199, USA",47.6606375306,-122.4297159342,2024-03-10
Vireo gilvus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Dryobates villosus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Haliaeetus leucocephalus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Larus glaucescens × occidentalis,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Selasphorus rufus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Leiothlypis celata,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Certhia americana,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Cardellina pusilla,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Poecile atricapillus,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-05-11
Strix varia,"Discovery Park, Seattle, WA, US",47.6630833333,-122.4131383333,2024-05-03
Pelecanus occidentalis,"Magnolia, Seattle, WA 98199, USA",47.6626793366,-122.4328099628,2024-05-08
Hydroprogne caspia,"West Point Lighthouse, Seattle, WA, USA",47.6626709489,-122.4343271678,2024-05-08
Psaltriparus minimus,"Discovery Park, Seattle, WA, US",47.6623716667,-122.4087216667,2024-05-06
Cepphus columba,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Larus,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Bucephala albeola,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Larus fuscus,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Larus delawarensis,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Hydroprogne caspia,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Melospiza melodia,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Poecile rufescens,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Zonotrichia leucophrys,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Spinus tristis,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Tachycineta thalassina,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Dryobates villosus,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Psaltriparus minimus,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Certhia americana,"Lawton Park, Seattle, WA 98199, USA",47.6624998319,-122.4179328454,2023-05-03
Molothrus ater,"Lawton Park, Seattle, WA 98199, USA",47.6599519265,-122.4181135225,2024-05-03
Dryocopus pileatus,"Lawton Park, Seattle, WA 98199, USA",47.6599519265,-122.4181135225,2024-05-03
Certhia americana,"Lawton Park, Seattle, WA 98199, USA",47.6599519265,-122.4181135225,2024-05-03
Leiothlypis celata,"Lawton Park, Seattle, WA 98199, USA",47.6564918474,-122.4203499182,2024-05-07
Dryobates villosus,"Lawton Park, Seattle, WA 98199, USA",47.6684000326,-122.417217098,2024-05-07
Melospiza melodia,"Lawton Park, Seattle, WA 98199, USA",47.6679096451,-122.417217098,2024-05-07
Colaptes auratus,"Lawton Park, Seattle, WA 98199, USA",47.6678827654,-122.4182470663,2024-05-07
Ixoreus naevius,"Lawton Park, Seattle, WA 98199, USA",47.658711822,-122.4195237978,2024-05-07
Poecile atricapillus,"Lawton Park, Seattle, WA 98199, USA",47.6581770688,-122.4200495108,2024-05-07
Zonotrichia atricapilla,"Lawton Park, Seattle, WA 98199, USA",47.6583898141,-122.4199534407,2024-05-07
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6671061601,-122.4118172142,2024-05-06
Zonotrichia leucophrys,"Lawton Park, Seattle, WA 98199, USA",47.6671061601,-122.4118172142,2024-05-05
Spinus tristis,"Lawton Park, Seattle, WA, US",47.6630133333,-122.43058,2024-05-06
Haliaeetus leucocephalus,"Lawton Park, Seattle, WA 98199, USA",47.6600722222,-122.4306222222,2023-11-17
Turdus migratorius,"Lawton Park, Seattle, WA 98199, USA",47.6686,-122.4179972222,2024-05-05
Zonotrichia leucophrys,"Lawton Park, Seattle, WA 98199, USA",47.65705,-122.4178472222,2024-05-01
Poecile atricapillus,"Lawton Park, Seattle, WA 98199, USA",47.6615104377,-122.4194985286,2024-04-28
Pipilo maculatus,"Lawton Park, Seattle, WA 98199, USA",47.6612792061,-122.4182110683,2024-04-28
Turdus migratorius,"Lawton Park, Seattle, WA 98199, USA",47.6627243865,-122.4226313487,2024-04-28
Passerculus sandwichensis,"Lawton Park, Seattle, WA 98199, USA",47.6615682454,-122.4223738567,2024-04-28
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6630891886,-122.4196006005,2024-04-28
Psaltriparus minimus,"Lawton Park, Seattle, WA 98199, USA",47.6618861867,-122.4214726344,2024-04-28
Poecile rufescens,"Lawton Park, Seattle, WA 98199, USA",47.6612792061,-122.4203568355,2024-04-28
Leiothlypis,"Lawton Park, Seattle, WA 98199, USA",47.6615682454,-122.4195843593,2024-04-28
Calypte anna,"Lawton Park, Seattle, WA 98199, USA",47.6617872936,-122.4191552058,2024-04-28
Haliaeetus leucocephalus,"Seattle, WA, USA",47.6554063502,-122.4250389544,2024-04-28
Astur cooperii,"Lawton Park, Seattle, WA 98199, USA",47.6622041262,-122.4176531688,2024-04-28
Passerculus sandwichensis,"King, Washington, United States",47.6610861111,-122.4332138889,2024-04-18
Pipilo maculatus,"Lawton Park, Seattle, WA 98199, USA",47.665,-122.4132388889,2024-04-18
Zonotrichia atricapilla,"Lawton Park, Seattle, WA 98199, USA",47.6613472222,-122.4336861111,2024-04-18
Ardea herodias,"Lawton Park, Seattle, WA 98199, USA",47.6596444444,-122.4290805556,2024-04-18
Megaceryle alcyon,"Lawton Park, Seattle, WA 98199, USA",47.6596361111,-122.429125,2024-04-18
Zonotrichia leucophrys,"King, Washington, United States",47.6610777778,-122.4332055556,2024-04-18
Turdus migratorius,"Lawton Park, Seattle, WA 98199, USA",47.6639529398,-122.4217242263,2024-04-23
Melospiza melodia,"Lawton Park, Seattle, WA 98199, USA",47.6646356462,-122.4214238189,2024-04-23
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6632842448,-122.4285906814,2024-04-23
Mergus serrator,"Seattle, WA, USA",47.6601121988,-122.4321914771,2024-04-23
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6577904558,-122.4225177596,2024-04-23
Passerculus sandwichensis,"Lawton Park, Seattle, WA 98199, USA",47.6571111618,-122.4195874746,2024-04-23
Larus glaucescens × occidentalis,"Shilshole Bay, Seattle, WA, US",47.6677366667,-122.4219366667,2024-04-22
Ardea herodias,"Lawton Park, Seattle, WA 98199, USA",47.6692433374,-122.4179157615,2024-04-20
Sphyrapicus ruber,"Discovery Park, Seattle, WA, US",47.6644883333,-122.4118116667,2024-04-18
Falco columbarius,"Lawton Park, Seattle, WA 98199, USA",47.65782,-122.42374,2024-04-09
Passerculus sandwichensis,"Lawton Park, Seattle, WA 98199, USA",47.6577937596,-122.4138524006,2024-04-09
Larus brachyrhynchus,"Lawton Park, Seattle, WA 98199, USA",47.6604416445,-122.4318988255,2024-04-09
Pipilo maculatus,"Lawton Park, Seattle, WA 98199, USA",47.6564223684,-122.4179318211,2024-04-09
Leiothlypis celata,"Lawton Park, Seattle, WA 98199, USA",47.6615373309,-122.4265090972,2024-04-09
Larus glaucescens,"Lawton Park, Seattle, WA 98199, USA",47.661019575,-122.4331507079,2024-04-09
Thryomanes bewickii,"Lawton Park, Seattle, WA 98199, USA",47.6594064376,-122.4269708983,2024-04-09
Dryocopus pileatus,"King County, US-WA, US",47.66544881,-122.41676196,2024-04-13
Ardea herodias,"King County, US-WA, US",47.66030935,-122.4321278,2024-04-13
Haliaeetus leucocephalus,"Lawton Park, Seattle, WA 98199, USA",47.6618545756,-122.4339215893,2024-04-09
Poecile rufescens,"Lawton Park, Seattle, WA 98199, USA",47.6620279974,-122.43400742,2024-04-09
Melospiza melodia,"Lawton Park, Seattle, WA 98199, USA",47.6620279974,-122.4338357586,2024-04-09
Poecile atricapillus,"Lawton Park, Seattle, WA 98199, USA",47.6621436117,-122.4336640972,2024-04-09
Pinicola enucleator,"Lawton Park, Seattle, WA 98199, USA",47.6566966667,-122.416555,2024-04-07
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.6564616667,-122.4164216667,2024-04-07
Certhia americana,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-04-06
Pipilo maculatus,"Discovery Park, Seattle, WA, US",47.6600899767,-122.4276311188,2024-04-06
Dryobates pubescens,"Discovery Park, Seattle, WA, US",47.6606927352,-122.4298143984,2024-04-06
Larus,"Lawton Park, Seattle, WA, US",47.6586036894,-122.4275789553,2024-04-06
Larus glaucescens,"Lawton Park, Seattle, WA, US",47.658599857,-122.4276106404,2024-04-06
Buteo jamaicensis,"Lawton Park, Seattle, WA, US",47.6568023462,-122.4251193242,2024-04-06
Junco hyemalis,"Discovery Park, Seattle, WA, US",47.6606257182,-122.4165984363,2024-04-06
Regulus satrapa,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-04-04
Strix varia,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-04-04
Zonotrichia leucophrys,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-04-04
Junco hyemalis,"Washington, US",47.6632194981,-122.4204628245,2024-04-03
Nannopterum auritum,"Seattle, WA, USA",47.6678583333,-122.42186,2024-04-01
Leiothlypis celata,"Lawton Park, Seattle, WA 98199, USA",47.668962742,-122.417846218,2024-04-01
Patagioenas fasciata,"Lawton Park, Seattle, WA 98199, USA",47.6585602807,-122.4116796121,2024-03-30
Haemorhous purpureus,"Lawton Park, Seattle, WA 98199, USA",47.6600386764,-122.4102312119,2024-03-30
Astur cooperii,"Lawton Park, Seattle, WA 98199, USA",47.6609794225,-122.4122911484,2024-03-30
Charadrius vociferus,"Lawton Park, Seattle, WA 98199, USA",47.6675944444,-122.4219333333,2023-10-15
Dryocopus pileatus,"Adams, Seattle, WA, USA",47.6619341623,-122.4204534665,2024-03-24
Pipilo maculatus,"Discovery Park, Seattle, WA, US",47.664031873,-122.4126692835,2024-03-19
Pipilo maculatus,"Discovery Park, Seattle, WA, US",47.664108647,-122.4119805797,2024-03-18
Dryocopus pileatus,"Discovery Park, Seattle, WA, US",47.6640366667,-122.4123466667,2024-03-18
Calypte anna,"Lawton Park, Seattle, WA 98199, USA",47.6609030486,-122.4328909356,2024-02-23
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6591183333,-122.4109466667,2024-03-16
Accipitridae,"Lawton Park, Seattle, WA 98199, USA",47.6568472222,-122.4218694444,2024-03-16
Corthylio calendula,"Discovery Park, Seattle, WA, US",47.6658416667,-122.4149,2024-03-14
Tachycineta thalassina,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-02-14
Larus brachyrhynchus,"Lawton Park, Seattle, WA 98199, USA",47.6675666667,-122.4225388889,2024-03-02
Ixoreus naevius,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-03-02
Certhia americana,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-03-02
Bucephala albeola,"Lawton Park, Seattle, WA 98199, USA",47.66419,-122.427609,2024-03-02
Anas platyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.663562,-122.428494,2024-03-02
Psaltriparus minimus,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Zonotrichia atricapilla,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Calypte anna,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Mergus serrator,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Podiceps auritus,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Melanitta perspicillata,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Bucephala clangula,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Mareca americana,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Bucephala albeola,"Lawton Park, Seattle, WA 98199, USA",47.6624169487,-122.4250247785,2024-02-19
Spinus tristis,"Building 417, Seattle, WA 98199, USA",47.659783732,-122.4127042294,2024-02-27
Corthylio calendula,"Lawton Park, Seattle, WA 98199, USA",47.6595138775,-122.4219125882,2024-02-27
Haliaeetus leucocephalus,"Lawton Park, Seattle, WA 98199, USA",47.6558999518,-122.4232821912,2024-02-27
Ardea herodias,"Discovery Park Blvd, Seattle, WA, US",47.660255,-122.4332116667,2024-02-16
Regulus satrapa,"Discovery Park, Seattle, WA 98199, USA",47.6601924324,-122.4137939031,2024-02-02
Corthylio calendula,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-01-20
Spinus pinus,"Lawton Park, Seattle, WA 98199, USA",47.6606662804,-122.4187435291,2024-01-20
Poecile rufescens,"Lawton Park, Seattle, WA 98199, USA",47.6613847594,-122.4172548013,2024-01-20
Callipepla californica,"Lawton Park, Seattle, WA 98199, USA",47.6626323613,-122.4305278435,2024-01-20
Larus brachyrhynchus,"Seattle, WA, USA",47.6650308251,-122.4280675873,2024-01-20
Stercorarius parasiticus,"Lawton Park, Seattle, WA 98199, USA",47.659375,-122.4173055556,2023-09-10
Setophaga nigrescens,"Lawton Park, Seattle, WA 98199, USA",47.659375,-122.4173055556,2023-09-10
Mergus serrator,"Magnolia, Seattle, WA, US",47.66558,-122.4245,2024-01-15
Podiceps auritus,"Magnolia, Seattle, WA, US",47.6650783333,-122.4253116667,2024-01-15
Spatula clypeata,"Shilshole Bay, Seattle, WA, US",47.6632783333,-122.430025,2024-01-15
Setophaga coronata,"Shilshole Bay, Seattle, WA, US",47.6639416667,-122.428505,2024-01-15
Charadrius vociferus,"Shilshole Bay, Seattle, WA, US",47.6632783333,-122.430025,2024-01-15
Melanitta perspicillata,"Shilshole Bay, Seattle, WA, US",47.6629366667,-122.43205,2024-01-15
Poecile rufescens,"Lawton Park, Seattle, WA 98199, USA",47.6605133185,-122.4288822,2023-07-10
Larus glaucescens,"Lawton Park, Seattle, WA 98199, USA",47.6667396887,-122.4235370453,2023-07-10
Larus,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Larus brachyrhynchus,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Bucephala albeola,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Junco hyemalis,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Podiceps auritus,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Mergus serrator,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Podiceps grisegena,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Nannopterum auritum,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Calypte anna,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Melanitta perspicillata,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Bucephala clangula,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Poecile atricapillus,"Lawton Park, Seattle, WA 98199, USA",47.669399091,-122.4178983973,2024-01-07
Dryocopus pileatus,"Lawton Park, Seattle, WA 98199, USA",47.6663569248,-122.4183126701,2024-01-07
Ixoreus naevius,"Lawton Park, Seattle, WA 98199, USA",47.6663569248,-122.4183126701,2024-01-07
Thryomanes bewickii,"Lawton Park, Seattle, WA 98199, USA",47.6633136725,-122.4192474335,2024-01-07
Melospiza melodia,"Lawton Park, Seattle, WA 98199, USA",47.6633136725,-122.4192474335,2024-01-07
Corvus brachyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6633136725,-122.4192474335,2024-01-07
Poecile rufescens,"Lawton Park, Seattle, WA 98199, USA",47.6622564062,-122.4216512271,2024-01-07
Colaptes auratus,"Lawton Park, Seattle, WA 98199, USA",47.6600927981,-122.4272906268,2024-01-07
Turdus migratorius,"Lawton Park, Seattle, WA 98199, USA",47.6600927981,-122.4272906268,2024-01-07
Melanitta americana,"Seattle, WA, USA",47.6601892814,-122.4322770714,2024-01-07
Mergus merganser,"Seattle, WA, USA",47.6601892814,-122.4322770714,2024-01-07
Pipilo maculatus,"Lawton Park, Seattle, WA 98199, USA",47.6606837493,-122.4305024515,2024-01-07
Mareca americana,"Lawton Park, Seattle, WA 98199, USA",47.6606837493,-122.4305024515,2024-01-07
Anas platyrhynchos,"Seattle, WA, USA",47.6629598682,-122.432092723,2024-01-07
Bucephala islandica,"Seattle, WA, USA",47.6629598682,-122.432092723,2024-01-07
Aythya marila,"Seattle, WA, USA",47.6629598682,-122.432092723,2024-01-07
Aythya affinis,"Seattle, WA, USA",47.6629598682,-122.432092723,2024-01-07
Larus glaucescens × occidentalis,"Seattle, WA, USA",47.6629598682,-122.432092723,2024-01-07
Setophaga coronata,"Lawton Park, Seattle, WA 98199, USA",47.6631476691,-122.4295926255,2024-01-07
Spinus pinus,"Lawton Park, Seattle, WA 98199, USA",47.6631476691,-122.4295926255,2024-01-07
Podilymbus podiceps,"Seattle, WA, USA",47.6659658255,-122.4266677894,2024-01-07
Regulus satrapa,"Lawton Park, Seattle, WA 98199, USA",47.6663079766,-122.422329773,2024-01-07
Certhia americana,"Lawton Park, Seattle, WA 98199, USA",47.6663079766,-122.422329773,2024-01-07
Melospiza lincolnii,"Lawton Park, Seattle, WA 98199, USA",47.6663079766,-122.422329773,2024-01-07
Zonotrichia atricapilla,"Lawton Park, Seattle, WA 98199, USA",47.6584949806,-122.4244538799,2024-01-07
Corthylio calendula,"Lawton Park, Seattle, WA 98199, USA",47.6584949806,-122.4244538799,2024-01-07
Larus glaucescens,"Seattle, WA, USA",47.6563947617,-122.4247099901,2024-01-07
Dryobates villosus,"Lawton Park, Seattle, WA 98199, USA",47.6584949806,-122.4244538799,2024-01-07
Passerella iliaca,"Lawton Park, Seattle, WA 98199, USA",47.6567946581,-122.4199523619,2024-01-07
Setophaga coronata,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Mareca americana,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Mergus serrator,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Mergus merganser,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Larus,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Podiceps auritus,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Bucephala clangula,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Aythya affinis,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Nannopterum auritum,"Discovery Park, Seattle, WA, US",47.659375,-122.417305,2024-01-06
Podiceps grisegena,"Seattle, WA, USA",47.667565487,-122.4264121903,2024-01-06
Urile pelagicus,"Seattle, WA, USA",47.6667851669,-122.4279614678,2024-01-06
Larus brachyrhynchus,"Seattle, WA, USA",47.6642996252,-122.4328109017,2024-01-06
Passerella iliaca,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-01-06
Thryomanes bewickii,"Discovery Park, Seattle, WA 98199, USA",47.6613197,-122.4171413,2024-01-06
Colaptes auratus,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Dryobates villosus,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Mareca americana,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Anas platyrhynchos,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Spatula clypeata,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Lophodytes cucullatus,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Corthylio calendula,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Poecile atricapillus,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Certhia americana,"Lawton Park, Seattle, WA 98199, USA",47.6669192899,-122.4143025341,2024-01-05
Larus,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Poecile rufescens,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Nannopterum auritum,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Turdus migratorius,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Podiceps auritus,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Bucephala albeola,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Bucephala clangula,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Larus brachyrhynchus,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Mergus serrator,"Seattle, WA, USA",47.6693867148,-122.4186543683,2024-01-05
Calypte anna,"Lawton Park, Seattle, WA 98199, USA",47.6675452374,-122.4169474971,2024-01-05
Pipilo maculatus,"Lawton Park, Seattle, WA 98199, USA",47.6675452374,-122.4169474971,2024-01-05
Dryocopus pileatus,"Lawton Park, Seattle, WA 98199, USA",47.6675452374,-122.4169474971,2024-01-05
Mergus merganser,"Magnolia, Seattle, WA, US",47.6672583333,-122.4228883333,2024-01-01
Bucephala albeola,"Seattle, WA, USA",47.6634905399,-122.4313439496,2023-12-30
Mergus serrator,"Seattle, WA, USA",47.6646466385,-122.4291123517,2023-12-30
Bucephala clangula,"Lawton Park, Seattle, WA 98199, USA",47.662507836,-122.4322022565,2023-12-30
Aechmophorus occidentalis,"Seattle, WA, USA",47.663779567,-122.4299706586,2023-12-30
Aythya affinis,"Lawton Park, Seattle, WA 98199, USA",47.6634905399,-122.4273957379,2023-12-30
